agent,perturb_rate,repair_cost,threshold,seed,viability,survived,success,steps,hazard_hits,repairs,final_energy,mean_self_error,mean_reliability
mirror,0.2,10,0.5,509440,20.2,0,0,42,0,1,-2.0,2.619047619047619,0.9464944531429795
mirror,0.2,10,0.65,509440,20.0,0,0,40,0,1,0.0,2.525,0.9748386246128469
mirror,0.2,10,0.8,509440,-2.6000000000000005,0,0,47,1,2,-9.0,2.25531914893617,0.9752186731841925
baseline,0.2,10,-1.0,509441,-19.5,0,0,30,2,0,0.0,1.9333333333333333,0.7518029658116897
mirror,0.2,10,0.35,509441,-8.5,0,0,30,1,1,0.0,1.6,0.8747499226425435
mirror,0.2,10,0.5,509441,-8.5,0,0,30,1,1,0.0,1.5333333333333334,0.8959009232159947
mirror,0.2,10,0.65,509441,19.3,0,0,59,1,2,-3.0,0.9491525423728814,0.9640352982816749
mirror,0.2,10,0.8,509441,146.5,1,1,64,0,3,10.0,1.5396825396825398,0.9531255282201058
baseline,0.2,10,-1.0,509442,3.0,0,0,48,2,0,0.0,4.020833333333333,0.7113520276613728
mirror,0.2,10,0.35,509442,14.0,0,0,48,1,1,0.0,3.8958333333333335,0.7450212171079413
mirror,0.2,10,0.5,509442,146.0,1,1,59,0,3,15.0,2.8793103448275863,0.8577236694411102
mirror,0.2,10,0.65,509442,-20.1,0,0,37,1,3,-9.0,2.945945945945946,0.9320799706157056
mirror,0.2,10,0.8,509442,-47.9,0,0,34,2,3,-16.0,3.2058823529411766,0.9326264267508725
baseline,0.2,10,-1.0,509443,37.5,0,0,50,0,0,0.0,6.18,0.8018551842672395
mirror,0.2,10,0.35,509443,37.5,0,0,50,0,0,0.0,6.18,0.8018551842672395
mirror,0.2,10,0.5,509443,-3.4000000000000004,0,0,39,1,2,-1.0,4.17948717948718,0.8451617953896081
mirror,0.2,10,0.65,509443,-31.2,0,0,36,2,2,-8.0,3.2777777777777777,0.8991624979145905
mirror,0.2,10,0.8,509443,-31.3,0,0,35,2,2,-7.0,3.2857142857142856,0.9056366650886781
baseline,0.2,10,-1.0,509444,-19.5,0,0,30,2,0,0.0,4.066666666666666,0.771340258146159
mirror,0.2,10,0.35,509444,-37.0,0,0,20,2,1,0.0,2.8,0.9633285818758438
mirror,0.2,10,0.5,509444,-37.0,0,0,20,2,1,0.0,2.8,0.9633285818758438
mirror,0.2,10,0.65,509444,-49.1,0,0,22,2,3,-4.0,2.3636363636363638,0.9299208969249971
mirror,0.2,10,0.8,509444,-49.1,0,0,22,2,3,-4.0,2.3636363636363638,0.9299208969249971
baseline,0.2,10,-1.0,509445,-19.5,0,0,30,2,0,0.0,2.066666666666667,0.7631956242568744
mirror,0.2,10,0.35,509445,-37.0,0,0,20,2,1,0.0,0.55,0.9400867332380077
mirror,0.2,10,0.5,509445,-37.0,0,0,20,2,1,0.0,0.55,0.9400867332380077
mirror,0.2,10,0.65,509445,-37.0,0,0,20,2,1,0.0,0.3,0.9513553796257114
mirror,0.2,10,0.8,509445,-25.2,0,0,28,1,2,-8.0,0.7857142857142857,0.9669423468146819
baseline,0.2,10,-1.0,509446,31.5,0,0,58,1,0,0.0,3.5344827586206895,0.8445889746318516
mirror,0.2,10,0.35,509446,14.8,0,0,56,1,1,-8.0,3.3392857142857144,0.8766864355883486
mirror,0.2,10,0.5,509446,14.7,0,0,55,1,1,-7.0,3.290909090909091,0.8853840350201903
mirror,0.2,10,0.65,509446,-3.5,0,0,38,1,2,0.0,2.8157894736842106,0.9074358018317615
mirror,0.2,10,0.8,509446,106.0,1,1,18,1,1,30.0,1.7647058823529411,0.973610933572516
baseline,0.2,10,-1.0,509447,31.5,0,0,58,1,0,0.0,6.517241379310345,0.6777127968965345
mirror,0.2,10,0.35,509447,14.0,0,0,48,1,1,0.0,4.9375,0.7468315043526577
mirror,0.2,10,0.5,509447,14.0,0,0,48,1,1,0.0,2.5416666666666665,0.9215683817195367
mirror,0.2,10,0.65,509447,-3.5,0,0,38,1,2,0.0,1.736842105263158,0.9687392036214866
mirror,0.2,10,0.8,509447,-3.5,0,0,38,1,2,0.0,1.868421052631579,0.9770103244439621
baseline,0.2,10,-1.0,509448,54.0,0,0,76,1,0,0.0,3.0657894736842106,0.7919464075487592
mirror,0.2,10,0.35,509448,54.0,0,0,76,1,0,0.0,3.0657894736842106,0.7919464075487592
mirror,0.2,10,0.5,509448,73.6,1,0,80,1,1,4.0,2.9625,0.8148563361126591
mirror,0.2,10,0.65,509448,-3.3,0,0,40,1,2,-2.0,2.975,0.9266770891588092
mirror,0.2,10,0.8,509448,-3.3,0,0,40,1,2,-2.0,2.975,0.9266770891588092
baseline,0.2,10,-1.0,509449,25.5,0,0,66,2,0,0.0,4.075757575757576,0.7609421482134845
mirror,0.2,10,0.35,509449,8.3,0,0,59,2,1,-3.0,4.322033898305085,0.8078159259932663
mirror,0.2,10,0.5,509449,8.100000000000001,0,0,57,2,1,-1.0,3.1228070175438596,0.8398335814636109
mirror,0.2,10,0.65,509449,6.6,0,0,55,1,4,-1.0,2.1454545454545455,0.9448156076112378
mirror,0.2,10,0.8,509449,117.8,1,1,52,1,3,12.0,2.0980392156862746,0.958925214789766
baseline,0.2,10,-1.0,509450,9.0,0,0,40,1,0,0.0,7.475,0.7075920903888967
mirror,0.2,10,0.35,509450,9.0,0,0,40,1,0,0.0,7.475,0.7075920903888967
mirror,0.2,10,0.5,509450,-14.5,0,0,38,2,1,0.0,5.605263157894737,0.8018411570192439
mirror,0.2,10,0.65,509450,-25.1,0,0,29,1,2,-9.0,5.0344827586206895,0.8322012128801543
mirror,0.2,10,0.8,509450,-25.6,0,0,24,1,2,-4.0,3.2083333333333335,0.9127760466682854
baseline,0.2,10,-1.0,509451,60.0,0,0,68,0,0,0.0,3.8676470588235294,0.6269426189923192
mirror,0.2,10,0.35,509451,42.5,0,0,58,0,1,0.0,3.1379310344827585,0.7456367331868453
mirror,0.2,10,0.5,509451,3.0999999999999996,0,0,36,0,2,-6.0,2.0555555555555554,0.9047656410929297
mirror,0.2,10,0.65,509451,2.7,0,0,32,0,2,-2.0,2.0,0.9379233135381095
mirror,0.2,10,0.8,509451,-8.5,0,0,30,1,1,0.0,1.9,0.963124709964518
baseline,0.2,10,-1.0,509452,-19.5,0,0,30,2,0,0.0,3.066666666666667,0.9083698961917624
mirror,0.2,10,0.35,509452,-36.0,0,0,30,2,1,-10.0,2.966666666666667,0.9339837344443799
mirror,0.2,10,0.5,509452,-36.1,0,0,29,2,1,-9.0,2.9655172413793105,0.9526908480704328
mirror,0.2,10,0.65,509452,-36.1,0,0,29,2,1,-9.0,2.9655172413793105,0.9526908480704328
mirror,0.2,10,0.8,509452,-3.0999999999999996,0,0,42,1,2,-4.0,2.119047619047619,0.9756121884700723
baseline,0.2,10,-1.0,509453,-19.5,0,0,30,2,0,0.0,2.2666666666666666,0.7181100268146785
mirror,0.2,10,0.35,509453,-64.5,0,0,20,3,1,-10.0,1.05,0.9306221222658871
mirror,0.2,10,0.5,509453,-64.5,0,0,20,3,1,-10.0,1.05,0.9306221222658871
mirror,0.2,10,0.65,509453,-37.0,0,0,20,2,1,0.0,0.9,0.9499876520601711
mirror,0.2,10,0.8,509453,-25.1,0,0,29,1,2,-9.0,0.9310344827586207,0.9700128633417419
baseline,0.2,10,-1.0,509454,-19.5,0,0,30,2,0,0.0,4.966666666666667,0.785069271872336
mirror,0.2,10,0.35,509454,-19.5,0,0,30,2,0,0.0,4.966666666666667,0.785069271872336
mirror,0.2,10,0.5,509454,-37.0,0,0,20,2,1,0.0,3.4,0.9440131936164573
mirror,0.2,10,0.65,509454,-37.0,0,0,20,2,1,0.0,3.4,0.9440131936164573
mirror,0.2,10,0.8,509454,-20.8,0,0,30,1,3,-2.0,2.533333333333333,0.9529905727498096
baseline,0.2,10,-1.0,509455,129.5,1,1,20,0,0,30.0,1.7894736842105263,1.0
mirror,0.2,10,0.35,509455,129.5,1,1,20,0,0,30.0,1.7894736842105263,1.0
mirror,0.2,10,0.5,509455,129.5,1,1,20,0,0,30.0,1.7894736842105263,1.0
mirror,0.2,10,0.65,509455,129.5,1,1,20,0,0,30.0,1.7894736842105263,1.0
mirror,0.2,10,0.8,509455,129.5,1,1,20,0,0,30.0,1.7894736842105263,1.0
baseline,0.2,10,-1.0,509456,60.0,0,0,68,0,0,0.0,7.529411764705882,0.742972631529883
mirror,0.2,10,0.35,509456,60.0,0,0,68,0,0,0.0,7.529411764705882,0.742972631529883
mirror,0.2,10,0.5,509456,25.9,0,0,57,0,2,-9.0,6.666666666666667,0.8600938886978006
mirror,0.2,10,0.65,509456,25.8,0,0,56,0,2,-8.0,6.5,0.8800035246363613
mirror,0.2,10,0.8,509456,-2.6000000000000005,0,0,47,1,2,-9.0,5.51063829787234,0.923909939668486
baseline,0.2,10,-1.0,509457,129.6,1,1,21,0,0,29.0,0.95,0.9880625000000001
mirror,0.2,10,0.35,509457,129.6,1,1,21,0,0,29.0,0.95,0.9880625000000001
mirror,0.2,10,0.5,509457,129.6,1,1,21,0,0,29.0,0.95,0.9880625000000001
mirror,0.2,10,0.65,509457,129.6,1,1,21,0,0,29.0,0.95,0.9880625000000001
mirror,0.2,10,0.8,509457,129.6,1,1,21,0,0,29.0,0.95,0.9880625000000001
baseline,0.2,10,-1.0,509458,-48.0,0,0,20,3,0,0.0,3.15,0.7563416503906251
mirror,0.2,10,0.35,509458,-64.8,0,0,17,3,1,-7.0,3.0588235294117645,0.9131932613338235
mirror,0.2,10,0.5,509458,-64.7,0,0,18,3,1,-8.0,2.888888888888889,0.9268314529134689
mirror,0.2,10,0.65,509458,-64.7,0,0,18,3,1,-8.0,2.888888888888889,0.9268314529134689
mirror,0.2,10,0.8,509458,-64.7,0,0,18,3,1,-8.0,2.888888888888889,0.9268314529134689
baseline,0.2,10,-1.0,509459,-2.5,0,0,61,3,0,-5.0,1.6229508196721312,0.7122547757948696
mirror,0.2,10,0.35,509459,8.5,0,0,61,2,1,-5.0,1.5737704918032787,0.725474663825431
mirror,0.2,10,0.5,509459,151.3,1,1,57,1,1,27.0,0.9107142857142857,0.9409780972216161
mirror,0.2,10,0.65,509459,106.3,1,1,21,1,1,27.0,1.6,0.9192390115164031
mirror,0.2,10,0.8,509459,106.0,1,1,18,1,1,30.0,1.411764705882353,0.9719088346615955
baseline,0.2,10,-1.0,509460,31.5,0,0,58,1,0,0.0,6.120689655172414,0.6712016042472239
mirror,0.2,10,0.35,509460,-13.600000000000001,0,0,47,2,1,-9.0,5.74468085106383,0.8268203117764584
mirror,0.2,10,0.5,509460,8.0,0,0,56,2,1,0.0,5.5,0.8728792305357352
mirror,0.2,10,0.65,509460,7.5,0,0,38,0,3,0.0,4.473684210526316,0.8849311207551956
mirror,0.2,10,0.8,509460,-32.0,0,0,28,2,2,0.0,2.4285714285714284,0.9203784867202869
baseline,0.2,10,-1.0,509461,-19.5,0,0,30,2,0,0.0,3.8666666666666667,0.5945671183543582
mirror,0.2,10,0.35,509461,-43.0,0,0,28,3,1,0.0,1.6428571428571428,0.953624458109183
mirror,0.2,10,0.5,509461,-43.0,0,0,28,3,1,0.0,1.6428571428571428,0.953624458109183
mirror,0.2,10,0.65,509461,14.0,0,0,48,1,1,0.0,1.7916666666666667,0.9609015424994901
mirror,0.2,10,0.8,509461,-2.5,0,0,48,1,2,-10.0,1.7291666666666667,0.966581971409871
baseline,0.2,10,-1.0,509462,150.6,1,1,24,0,0,44.0,2.739130434782609,0.9494307065217392
mirror,0.2,10,0.35,509462,150.6,1,1,24,0,0,44.0,2.739130434782609,0.9494307065217392
mirror,0.2,10,0.5,509462,150.6,1,1,24,0,0,44.0,2.739130434782609,0.9494307065217392
mirror,0.2,10,0.65,509462,150.6,1,1,24,0,0,44.0,2.739130434782609,0.9494307065217392
mirror,0.2,10,0.8,509462,150.6,1,1,24,0,0,44.0,2.739130434782609,0.9494307065217392
baseline,0.2,10,-1.0,509463,129.9,1,1,24,0,0,26.0,3.6956521739130435,0.8454528770380436
mirror,0.2,10,0.35,509463,129.9,1,1,24,0,0,26.0,3.6956521739130435,0.8454528770380436
mirror,0.2,10,0.5,509463,129.9,1,1,24,0,0,26.0,3.6956521739130435,0.8454528770380436
mirror,0.2,10,0.65,509463,1.9000000000000004,0,0,50,1,3,-4.0,3.7,0.9516442519431533
mirror,0.2,10,0.8,509463,118.8,1,1,62,1,3,2.0,3.180327868852459,0.9332559947752623
baseline,0.2,10,-1.0,509464,10.0,0,0,50,1,0,-10.0,3.74,0.8037445048762626
mirror,0.2,10,0.35,509464,20.8,0,0,48,0,1,-8.0,3.5416666666666665,0.8430255146165262
mirror,0.2,10,0.5,509464,20.6,0,0,46,0,1,-6.0,3.4782608695652173,0.8596855852126337
mirror,0.2,10,0.65,509464,20.0,0,0,40,0,1,0.0,1.9,0.9851056981264878
mirror,0.2,10,0.8,509464,35.8,0,0,72,0,4,-8.0,2.4166666666666665,0.9508146969545351
baseline,0.2,10,-1.0,509465,37.5,0,0,50,0,0,0.0,5.92,0.7644629327183512
mirror,0.2,10,0.35,509465,-6.9,0,0,46,1,1,-16.0,5.782608695652174,0.8207438387014486
mirror,0.2,10,0.5,509465,-7.0,0,0,45,1,1,-15.0,5.777777777777778,0.8305392469525565
mirror,0.2,10,0.65,509465,19.0,0,0,56,1,2,0.0,2.9642857142857144,0.92184884717013
mirror,0.2,10,0.8,509465,7.7,0,0,40,0,3,-2.0,3.3,0.9367296655205077
baseline,0.2,10,-1.0,509466,-19.5,0,0,30,2,0,0.0,2.3,0.7770405193731243
mirror,0.2,10,0.35,509466,-8.5,0,0,30,1,1,0.0,2.2333333333333334,0.8612290091127323
mirror,0.2,10,0.5,509466,7.9,0,0,42,0,3,-4.0,2.380952380952381,0.9169410335563543
mirror,0.2,10,0.65,509466,-8.5,0,0,30,1,1,0.0,1.7333333333333334,0.9472636690385342
mirror,0.2,10,0.8,509466,-8.5,0,0,30,1,1,0.0,1.7333333333333334,0.9472636690385342
baseline,0.2,10,-1.0,509467,3.0,0,0,48,2,0,0.0,2.7916666666666665,0.6786109373020474
mirror,0.2,10,0.35,509467,3.0,0,0,48,2,0,0.0,2.7916666666666665,0.6786109373020474
mirror,0.2,10,0.5,509467,78.2,1,1,41,3,2,13.0,1.3,0.9386072481606884
mirror,0.2,10,0.65,509467,-60.1,0,0,22,3,2,-4.0,2.0454545454545454,0.9272749671960139
mirror,0.2,10,0.8,509467,6.5,0,0,54,1,4,0.0,1.4444444444444444,0.95227914529468
baseline,0.2,10,-1.0,509468,-48.0,0,0,20,3,0,0.0,3.9,0.7274196184846498
mirror,0.2,10,0.35,509468,-64.9,0,0,16,3,1,-6.0,3.0,0.914944006865729
mirror,0.2,10,0.5,509468,-3.0999999999999996,0,0,42,1,2,-4.0,3.261904761904762,0.915305123265305
mirror,0.2,10,0.65,509468,-3.5,0,0,38,1,2,0.0,2.8684210526315788,0.9512055031848689
mirror,0.2,10,0.8,509468,-3.5,0,0,38,1,2,0.0,2.6842105263157894,0.9588991243429615
baseline,0.2,10,-1.0,509469,9.399999999999999,0,0,44,1,0,-4.0,3.25,0.8283674897535036
mirror,0.2,10,0.35,509469,20.1,0,0,41,0,1,-1.0,2.8780487804878048,0.8800400188610925
mirror,0.2,10,0.5,509469,20.0,0,0,40,0,1,0.0,2.85,0.8912097509933972
mirror,0.2,10,0.65,509469,-2.6000000000000005,0,0,47,1,2,-9.0,2.6808510638297873,0.9254362702300903
mirror,0.2,10,0.8,509469,-8.3,0,0,32,1,1,-2.0,2.84375,0.9644499980757131
baseline,0.2,10,-1.0,509470,60.0,0,0,68,0,0,0.0,3.014705882352941,0.8581737520128314
mirror,0.2,10,0.35,509470,60.0,0,0,68,0,0,0.0,3.014705882352941,0.8581737520128314
mirror,0.2,10,0.5,509470,60.0,0,0,68,0,0,0.0,3.014705882352941,0.8581737520128314
mirror,0.2,10,0.65,509470,25.1,0,0,49,0,2,-1.0,1.3877551020408163,0.9633109440012183
mirror,0.2,10,0.8,509470,25.1,0,0,49,0,2,-1.0,1.3877551020408163,0.9633109440012183
baseline,0.2,10,-1.0,509471,-25.5,0,0,38,3,0,0.0,2.473684210526316,0.5639724240872354
mirror,0.2,10,0.35,509471,-37.0,0,0,20,2,1,0.0,2.4,0.9407239734874384
mirror,0.2,10,0.5,509471,-37.0,0,0,20,2,1,0.0,2.4,0.9407239734874384
mirror,0.2,10,0.65,509471,-8.5,0,0,30,1,1,0.0,2.533333333333333,0.9679713838757885
mirror,0.2,10,0.8,509471,-8.5,0,0,30,1,1,0.0,2.533333333333333,0.9679713838757885
baseline,0.2,10,-1.0,509472,-25.5,0,0,38,3,0,0.0,7.7631578947368425,0.5035912440144923
mirror,0.2,10,0.35,509472,19.0,0,0,56,1,2,0.0,4.142857142857143,0.7935710872211607
mirror,0.2,10,0.5,509472,106.0,1,1,18,1,1,30.0,3.411764705882353,0.9547741874560709
mirror,0.2,10,0.65,509472,106.0,1,1,18,1,1,30.0,3.411764705882353,0.9547741874560709
mirror,0.2,10,0.8,509472,106.0,1,1,18,1,1,30.0,2.8823529411764706,0.9719171164173515
baseline,0.2,10,-1.0,509473,-19.5,0,0,30,2,0,0.0,8.233333333333333,0.5327476935653349
mirror,0.2,10,0.35,509473,-31.3,0,0,35,2,2,-7.0,3.942857142857143,0.6168366828835387
mirror,0.2,10,0.5,509473,-32.0,0,0,28,2,2,0.0,2.892857142857143,0.8007013320692592
mirror,0.2,10,0.65,509473,-83.1,0,0,25,4,3,-9.0,1.96,0.9298529841086659
mirror,0.2,10,0.8,509473,-83.1,0,0,25,4,3,-9.0,1.96,0.9298529841086659
baseline,0.2,10,-1.0,509474,129.3,1,1,18,0,0,32.0,0.9411764705882353,0.9916176470588236
mirror,0.2,10,0.35,509474,129.3,1,1,18,0,0,32.0,0.9411764705882353,0.9916176470588236
mirror,0.2,10,0.5,509474,129.3,1,1,18,0,0,32.0,0.9411764705882353,0.9916176470588236
mirror,0.2,10,0.65,509474,129.3,1,1,18,0,0,32.0,0.9411764705882353,0.9916176470588236
mirror,0.2,10,0.8,509474,129.3,1,1,18,0,0,32.0,0.9411764705882353,0.9916176470588236
baseline,0.2,10,-1.0,509475,3.3000000000000007,0,0,51,2,0,-3.0,5.0,0.9064483535260073
mirror,0.2,10,0.35,509475,3.3000000000000007,0,0,51,2,0,-3.0,5.0,0.9064483535260073
mirror,0.2,10,0.5,509475,14.3,0,0,51,1,1,-3.0,4.882352941176471,0.9200928847073944
mirror,0.2,10,0.65,509475,14.3,0,0,51,1,1,-3.0,4.882352941176471,0.9200928847073944
mirror,0.2,10,0.8,509475,14.3,0,0,51,1,1,-3.0,4.882352941176471,0.9200928847073944
baseline,0.2,10,-1.0,509476,151.0,1,1,28,0,0,40.0,1.9259259259259258,0.8995224813028974
mirror,0.2,10,0.35,509476,151.0,1,1,28,0,0,40.0,1.9259259259259258,0.8995224813028974
mirror,0.2,10,0.5,509476,151.0,1,1,28,0,0,40.0,1.9259259259259258,0.8995224813028974
mirror,0.2,10,0.65,509476,151.0,1,1,28,0,0,40.0,1.9259259259259258,0.8995224813028974
mirror,0.2,10,0.8,509476,151.0,1,1,28,0,0,40.0,1.9259259259259258,0.8995224813028974
baseline,0.2,10,-1.0,509477,130.1,1,1,26,0,0,24.0,1.4,0.9854087499999999
mirror,0.2,10,0.35,509477,130.1,1,1,26,0,0,24.0,1.4,0.9854087499999999
mirror,0.2,10,0.5,509477,130.1,1,1,26,0,0,24.0,1.4,0.9854087499999999
mirror,0.2,10,0.65,509477,130.1,1,1,26,0,0,24.0,1.4,0.9854087499999999
mirror,0.2,10,0.8,509477,130.1,1,1,26,0,0,24.0,1.4,0.9854087499999999
baseline,0.2,10,-1.0,509478,-19.5,0,0,30,2,0,0.0,2.2333333333333334,0.8740579853666204
mirror,0.2,10,0.35,509478,-19.5,0,0,30,2,0,0.0,2.2333333333333334,0.8740579853666204
mirror,0.2,10,0.5,509478,-8.5,0,0,30,1,1,0.0,1.9666666666666666,0.9144184237680683
mirror,0.2,10,0.65,509478,-8.5,0,0,30,1,1,0.0,1.9666666666666666,0.9144184237680683
mirror,0.2,10,0.8,509478,-8.3,0,0,32,1,1,-2.0,2.3125,0.9280383261934357
baseline,0.2,10,-1.0,509479,-19.5,0,0,30,2,0,0.0,7.666666666666667,0.6501975161853664
mirror,0.2,10,0.35,509479,36.5,0,0,66,1,1,0.0,4.2272727272727275,0.8519174534927394
mirror,0.2,10,0.5,509479,-25.7,0,0,23,1,2,-3.0,5.695652173913044,0.8644889538083482
mirror,0.2,10,0.65,509479,-3.5,0,0,38,1,2,0.0,3.5,0.89967383411941
mirror,0.2,10,0.8,509479,-20.1,0,0,37,1,3,-9.0,3.4594594594594597,0.910844700303532
baseline,0.2,10,-1.0,509480,150.0,1,1,18,0,0,50.0,1.588235294117647,0.9600257352941177
mirror,0.2,10,0.35,509480,150.0,1,1,18,0,0,50.0,1.588235294117647,0.9600257352941177
mirror,0.2,10,0.5,509480,150.0,1,1,18,0,0,50.0,1.588235294117647,0.9600257352941177
mirror,0.2,10,0.65,509480,150.0,1,1,18,0,0,50.0,1.588235294117647,0.9600257352941177
mirror,0.2,10,0.8,509480,150.0,1,1,18,0,0,50.0,1.588235294117647,0.9600257352941177
baseline,0.2,10,-1.0,509481,-19.1,0,0,34,2,0,-4.0,3.5,0.854909998679894
mirror,0.2,10,0.35,509481,-35.6,0,0,34,2,1,-14.0,3.3529411764705883,0.8754212314777142
mirror,0.2,10,0.5,509481,25.0,0,0,48,0,2,0.0,2.3958333333333335,0.9370557126757517
mirror,0.2,10,0.65,509481,25.0,0,0,48,0,2,0.0,2.1875,0.9477496991573578
mirror,0.2,10,0.8,509481,30.0,0,0,56,0,3,0.0,2.1785714285714284,0.9478635805522933
baseline,0.2,10,-1.0,509482,130.2,1,1,27,0,0,23.0,2.8846153846153846,0.9908173076923077
mirror,0.2,10,0.35,509482,130.2,1,1,27,0,0,23.0,2.8846153846153846,0.9908173076923077
mirror,0.2,10,0.5,509482,130.2,1,1,27,0,0,23.0,2.8846153846153846,0.9908173076923077
mirror,0.2,10,0.65,509482,130.2,1,1,27,0,0,23.0,2.8846153846153846,0.9908173076923077
mirror,0.2,10,0.8,509482,130.2,1,1,27,0,0,23.0,2.8846153846153846,0.9908173076923077
baseline,0.2,10,-1.0,509483,3.3000000000000007,0,0,51,2,0,-3.0,5.647058823529412,0.8700765200507613
mirror,0.2,10,0.35,509483,3.3000000000000007,0,0,51,2,0,-3.0,5.647058823529412,0.8700765200507613
mirror,0.2,10,0.5,509483,3.3000000000000007,0,0,51,2,0,-3.0,5.647058823529412,0.8700765200507613
mirror,0.2,10,0.65,509483,-3.5,0,0,38,1,2,0.0,2.3684210526315788,0.9303391426946411
mirror,0.2,10,0.8,509483,-3.5,0,0,38,1,2,0.0,2.3684210526315788,0.9303391426946411
baseline,0.2,10,-1.0,509484,25.5,0,0,66,2,0,0.0,5.015151515151516,0.5242105474524611
mirror,0.2,10,0.35,509484,134.8,1,1,31,0,1,27.0,3.566666666666667,0.8008458712771102
mirror,0.2,10,0.5,509484,-32.0,0,0,28,2,2,0.0,2.392857142857143,0.9036835046910274
mirror,0.2,10,0.65,509484,117.5,1,1,23,0,2,25.0,2.0454545454545454,0.9579327014602803
mirror,0.2,10,0.8,509484,117.5,1,1,23,0,2,25.0,1.7727272727272727,0.9724653528255449
baseline,0.2,10,-1.0,509485,3.0,0,0,48,2,0,0.0,5.916666666666667,0.5722976684335688
mirror,0.2,10,0.35,509485,134.8,1,1,31,0,1,27.0,4.7,0.8606667571695007
mirror,0.2,10,0.5,509485,25.9,0,0,57,0,2,-9.0,5.228070175438597,0.9113136169724204
mirror,0.2,10,0.65,509485,25.8,0,0,56,0,2,-8.0,4.946428571428571,0.9183728621932122
mirror,0.2,10,0.8,509485,7.5,0,0,38,0,3,0.0,3.236842105263158,0.9496657288681916
baseline,0.2,10,-1.0,509486,54.0,0,0,76,1,0,0.0,3.5,0.635836595792718
mirror,0.2,10,0.35,509486,54.0,0,0,76,1,0,0.0,3.5,0.635836595792718
mirror,0.2,10,0.5,509486,106.4,1,1,22,1,1,26.0,2.142857142857143,0.9362057105654762
mirror,0.2,10,0.65,509486,106.4,1,1,22,1,1,26.0,2.0476190476190474,0.9777703299302518
mirror,0.2,10,0.8,509486,106.4,1,1,22,1,1,26.0,2.0476190476190474,0.9777703299302518
baseline,0.2,10,-1.0,509487,-48.0,0,0,20,3,0,0.0,0.4,0.9082722460937498
mirror,0.2,10,0.35,509487,-48.0,0,0,20,3,0,0.0,0.4,0.9082722460937498
mirror,0.2,10,0.5,509487,-37.0,0,0,20,2,1,0.0,0.3,0.9435217738578776
mirror,0.2,10,0.65,509487,-37.0,0,0,20,2,1,0.0,0.3,0.9435217738578776
mirror,0.2,10,0.8,509487,-81.0,0,0,20,3,2,-20.0,0.25,0.9564193506724216
baseline,0.2,10,-1.0,509488,-19.5,0,0,30,2,0,0.0,2.2,0.8510910057795474
mirror,0.2,10,0.35,509488,-8.5,0,0,30,1,1,0.0,2.0,0.8979494515848851
mirror,0.2,10,0.5,509488,-8.5,0,0,30,1,1,0.0,2.0,0.8979494515848851
mirror,0.2,10,0.65,509488,-36.1,0,0,29,2,1,-9.0,1.8275862068965518,0.9244963947682396
mirror,0.2,10,0.8,509488,-8.5,0,0,30,1,1,0.0,1.8,0.9460663226720125
baseline,0.2,10,-1.0,509489,9.0,0,0,40,1,0,0.0,2.875,0.758686767425256
mirror,0.2,10,0.35,509489,-7.7,0,0,38,1,1,-8.0,2.5526315789473686,0.8026215396222384
mirror,0.2,10,0.5,509489,20.0,0,0,40,0,1,0.0,1.075,0.9198010300689848
mirror,0.2,10,0.65,509489,20.0,0,0,40,0,1,0.0,1.65,0.9530627623707429
mirror,0.2,10,0.8,509489,20.0,0,0,40,0,1,0.0,1.65,0.9530627623707429
baseline,0.2,10,-1.0,509490,37.5,0,0,50,0,0,0.0,8.78,0.6765932441211585
mirror,0.2,10,0.35,509490,37.5,0,0,50,0,0,0.0,8.78,0.6765932441211585
mirror,0.2,10,0.5,509490,-24.1,0,0,39,1,2,-19.0,4.230769230769231,0.8254394234514919
mirror,0.2,10,0.65,509490,7.8,0,0,41,0,3,-3.0,2.4878048780487805,0.9224205058891706
mirror,0.2,10,0.8,509490,-25.3,0,0,27,1,2,-7.0,2.888888888888889,0.9389230626590228
baseline,0.2,10,-1.0,509491,31.5,0,0,58,1,0,0.0,4.258620689655173,0.6014359734778613
mirror,0.2,10,0.35,509491,129.3,1,1,44,1,1,22.0,3.4651162790697674,0.6893750823186395
mirror,0.2,10,0.5,509491,-31.8,0,0,30,2,2,-2.0,2.8333333333333335,0.8486266316741944
mirror,0.2,10,0.65,509491,-32.0,0,0,28,2,2,0.0,2.392857142857143,0.9110314355921271
mirror,0.2,10,0.8,509491,-32.0,0,0,28,2,2,0.0,2.392857142857143,0.9110314355921271
baseline,0.2,10,-1.0,509492,-19.5,0,0,30,2,0,0.0,2.3,0.7625887564703877
mirror,0.2,10,0.35,509492,-37.0,0,0,20,2,1,0.0,0.7,0.9532439667570767
mirror,0.2,10,0.5,509492,-37.0,0,0,20,2,1,0.0,0.7,0.9532439667570767
mirror,0.2,10,0.65,509492,-37.0,0,0,20,2,1,0.0,0.6,0.9579136157992474
mirror,0.2,10,0.8,509492,-37.0,0,0,20,2,1,0.0,0.6,0.9579136157992474
baseline,0.2,10,-1.0,509493,-19.5,0,0,30,2,0,0.0,3.2666666666666666,0.7449447793298638
mirror,0.2,10,0.35,509493,-36.1,0,0,29,2,1,-9.0,3.1724137931034484,0.7941211450940471
mirror,0.2,10,0.5,509493,157.7,1,1,53,0,1,23.0,1.8653846153846154,0.8788318048264743
