agent,perturbation,seed,viability,survival_steps,survived,collected,hazards_hit,final_energy,calibrations_env,scans_env,contradictions,calibrations_agent,scans_agent,repairs,r_global_mean,r_self_mean,r_sensor_mean,r_map_mean
D_decomposed_mirror_reliability,false_energy,32217,152.5,95,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32218,133.0,87,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32219,257.0,119,0,12,0,0.0,0,0,0.6666666666666669,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32220,204.0,112,0,8,0,0.0,0,0,0.44444444444444453,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32221,123.5,89,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32222,195.0,103,0,8,0,0.0,0,0,0.44444444444444453,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32223,89.5,78,0,1,0,0.0,0,0,0.05555555555555555,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32224,116.5,82,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32225,119.5,85,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32226,107.0,84,0,2,0,0.0,0,0,0.1111111111111111,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32227,136.0,90,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32228,357.44,170,1,11,0,27.0,0,0,0.6111111111111113,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32229,379.72,170,1,12,0,76.0,0,0,0.6666666666666669,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32230,150.5,93,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32231,163.0,94,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32232,105.0,82,0,2,0,0.0,0,0,0.1111111111111111,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32233,136.0,90,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32234,163.0,94,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32235,308.14,170,1,7,0,12.0,0,0,0.6965811965811967,0,0,0,0.9999396681749624,0.9998733031674208,0.999945701357466,1.0
D_decomposed_mirror_reliability,false_energy,32236,247.5,121,0,11,0,0.0,0,0,0.6111111111111113,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32237,295.54,170,1,6,0,7.0,0,0,0.6410256410256411,0,0,0,0.9999396681749624,0.9998733031674208,0.999945701357466,1.0
D_decomposed_mirror_reliability,false_energy,32238,242.0,170,1,1,0,25.0,0,0,0.05555555555555555,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32239,334.22,170,1,9,0,26.0,0,0,0.8076923076923078,0,0,0,0.9999095022624435,0.9998099547511313,0.9999185520361992,1.0
D_decomposed_mirror_reliability,false_energy,32240,180.5,100,0,7,0,0.0,0,0,0.38888888888888895,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32241,118.5,84,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32242,164.0,95,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32243,152.5,95,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32244,91.5,80,0,1,0,0.0,0,0,0.05555555555555555,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32245,150.5,93,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32246,253.94,170,1,2,0,27.0,0,0,0.1111111111111111,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32247,145.5,88,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32248,121.5,87,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32249,166.0,97,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32250,91.5,80,0,1,0,0.0,0,0,0.05555555555555555,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32251,344.84,170,1,10,0,22.0,0,0,0.5555555555555557,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32252,160.0,91,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32253,352.98,170,1,10,0,59.0,0,0,1.170940170940171,0,0,0,0.9998793363499247,0.9997466063348417,0.9998914027149322,1.0
D_decomposed_mirror_reliability,false_energy,32254,131.0,85,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32255,222.5,119,0,9,0,0.0,0,0,0.5000000000000001,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32256,118.5,84,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32257,104.0,81,0,2,0,0.0,0,0,0.1111111111111111,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32258,148.5,91,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32259,143.5,86,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32260,148.5,91,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32261,116.5,105,0,1,0,0.0,0,0,0.05555555555555555,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32262,118.5,84,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32263,104.0,81,0,2,0,0.0,0,0,0.1111111111111111,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32264,209.5,106,0,9,0,0.0,0,0,0.5000000000000001,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32265,334.22,170,1,9,0,26.0,0,0,0.5000000000000001,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32266,230.94,170,1,0,0,27.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32267,334.44,170,1,9,0,27.0,0,0,0.5000000000000001,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32268,106.0,83,0,2,0,0.0,0,0,0.1111111111111111,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32269,229.95,170,1,0,0,22.5,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32270,147.5,90,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32271,184.5,104,0,7,0,0.0,0,0,0.38888888888888895,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32272,322.06,170,1,8,0,23.0,0,0,0.44444444444444453,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32273,379.72,170,1,12,0,76.0,0,0,0.6666666666666669,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32274,191.0,99,0,8,0,0.0,0,0,0.44444444444444453,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32275,142.0,96,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32276,133.0,87,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32277,184.5,104,0,7,0,0.0,0,0,0.38888888888888895,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32278,106.0,83,0,2,0,0.0,0,0,0.1111111111111111,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32279,176.5,96,0,7,0,0.0,0,0,0.38888888888888895,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32280,104.0,81,0,2,0,0.0,0,0,0.1111111111111111,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32281,128.0,82,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32282,120.5,86,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32283,242.44,170,1,1,0,27.0,0,0,0.05555555555555555,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32284,242.22,170,1,1,0,26.0,0,0,0.05555555555555555,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32285,276.28,170,1,4,0,24.0,0,0,0.5299145299145299,0,0,0,0.9999396681749624,0.9998733031674208,0.999945701357466,1.0
D_decomposed_mirror_reliability,false_energy,32286,164.0,95,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32287,121.5,87,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32288,148.5,91,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32289,90.5,79,0,1,0,0.0,0,0,0.05555555555555555,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32290,172.0,103,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32291,135.0,89,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32292,162.0,93,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32293,145.5,88,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32294,254.0,116,0,12,0,0.0,0,0,0.6666666666666669,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32295,229.95,170,1,0,0,22.5,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32296,114.5,80,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32297,90.5,79,0,1,0,0.0,0,0,0.05555555555555555,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32298,162.0,93,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32299,229.95,170,1,0,0,22.5,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32300,123.5,89,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32301,132.0,86,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32302,139.0,93,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32303,239.0,124,0,10,0,0.0,0,0,0.5555555555555557,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32304,147.5,90,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32305,144.5,87,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32306,158.5,101,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32307,130.0,84,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32308,114.5,80,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32309,150.5,93,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32310,241.78,170,1,1,0,24.0,0,0,0.05555555555555555,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32311,146.5,89,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32312,229.95,170,1,0,0,22.5,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32313,205.5,102,0,9,0,0.0,0,0,0.5000000000000001,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32314,276.72,170,1,4,0,26.0,0,0,0.5299145299145299,0,0,0,0.9999396681749624,0.9998733031674208,0.999945701357466,1.0
D_decomposed_mirror_reliability,false_energy,32315,329.1,170,1,8,0,55.0,0,0,1.0598290598290598,0,0,0,0.9998793363499247,0.9997466063348417,0.9998914027149322,1.0
D_decomposed_mirror_reliability,false_energy,32316,269.0,131,0,12,0,0.0,0,0,0.6666666666666669,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32317,187.5,107,0,7,0,0.0,0,0,0.38888888888888895,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32318,230.94,170,1,0,0,27.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32319,253.39,170,1,2,0,24.5,0,0,0.1111111111111111,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32320,264.89,170,1,3,0,24.5,0,0,0.47435897435897434,0,0,0,0.9999095022624435,0.9998099547511313,0.9999185520361992,1.0
D_decomposed_mirror_reliability,false_energy,32321,222.0,107,0,10,0,0.0,0,0,0.5555555555555557,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32322,379.72,170,1,12,0,76.0,0,0,0.6666666666666669,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32323,118.5,84,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32324,145.5,88,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32325,163.0,94,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32326,253.94,170,1,2,0,27.0,0,0,0.1111111111111111,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32327,116.5,82,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32328,134.0,88,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32329,122.5,88,0,3,0,0.0,0,0,0.16666666666666666,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32330,187.0,95,0,8,0,0.0,0,0,0.44444444444444453,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32331,196.0,104,0,8,0,0.0,0,0,0.44444444444444453,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32332,226.0,111,0,10,0,0.0,0,0,0.5555555555555557,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32333,135.0,89,0,4,0,0.0,0,0,0.2222222222222222,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32334,206.0,114,0,8,0,0.0,0,0,0.44444444444444453,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32335,153.5,96,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32336,144.5,87,0,5,0,0.0,0,0,0.2777777777777778,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32337,252.95,170,1,2,0,22.5,0,0,0.1111111111111111,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32338,379.72,170,1,12,0,76.0,0,0,0.6666666666666669,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32339,156.0,87,0,6,0,0.0,0,0,0.33333333333333337,0,0,0,1.0,1.0,1.0,1.0
D_decomposed_mirror_reliability,false_energy,32340,90.5,79,0,1,0,0.0,0,0,0.05555555555555555,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39101,349.72,170,1,12,3,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39102,269.94,170,1,6,3,27.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39103,37.0,47,0,0,1,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39104,69.5,98,0,1,4,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39105,318.98,170,1,11,4,34.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39106,130.5,67,0,9,4,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39107,339.72,170,1,12,4,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39108,120.0,55,0,10,5,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39109,156.5,73,0,9,2,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39110,60.0,77,0,2,4,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39111,103.0,51,0,8,4,-11.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39112,41.5,50,0,1,2,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39113,349.72,170,1,12,3,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39114,329.72,170,1,12,5,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39115,276.89,170,1,11,8,24.5,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39116,349.72,170,1,12,3,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39117,159.5,73,0,11,4,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39118,349.72,170,1,12,3,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39119,136.0,77,0,6,1,-0.5,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39120,174.5,118,0,11,7,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39121,84.0,58,0,4,2,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39122,259.28,170,1,6,4,24.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39123,109.5,105,0,3,3,-0.5,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39124,369.72,170,1,12,1,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39125,104.5,94,0,7,7,-2.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39126,27.5,46,0,1,3,-13.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39127,82.0,43,0,6,3,-1.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39128,267.56,170,1,5,2,23.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39129,379.72,170,1,12,0,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39130,153.5,67,0,11,4,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39131,51.0,78,0,2,5,-1.5,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39132,223.9,170,1,3,4,20.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39133,329.72,170,1,12,5,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39134,128.5,68,0,7,2,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39135,120.5,70,0,7,3,-8.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39136,282.9,170,1,9,5,20.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39137,317.44,170,1,11,4,27.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39138,329.72,170,1,12,5,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39139,309.72,170,1,12,7,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39140,100.5,90,0,7,7,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39141,202.44,170,1,1,4,27.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39142,101.5,61,0,7,4,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39143,369.72,170,1,12,1,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39144,112.5,72,0,7,4,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39145,24.5,43,0,1,3,-10.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39146,53.0,60,0,2,3,-1.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39147,56.0,50,0,4,4,-2.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39148,118.5,55,0,9,4,-5.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39149,53.0,50,0,2,2,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39150,108.0,59,0,6,2,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39151,349.72,170,1,12,3,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39152,179.0,114,0,10,5,-3.5,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39153,271.4,170,1,8,5,20.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39154,29.0,49,0,0,2,-3.5,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39155,174.5,101,0,9,3,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39156,45.5,54,0,1,2,-4.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39157,223.17,170,1,2,3,23.5,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39158,319.72,170,1,12,6,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39159,328.58,170,1,10,2,39.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39160,259.06,170,1,6,4,23.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39161,339.72,170,1,12,4,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39162,116.0,54,0,8,3,0.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39163,339.72,170,1,12,4,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39164,308.72,170,1,12,6,26.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39165,118.5,62,0,11,7,-7.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39166,49.5,55,0,3,4,-11.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39167,236.72,170,1,4,4,26.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39168,103.0,51,0,8,4,-5.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39169,349.72,170,1,12,3,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39170,257.56,170,1,5,3,23.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
A_predictor_only,sensor_degradation,39171,349.72,170,1,12,3,76.0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0
