agent,condition,seed,survived,completed,survival_time,resources_collected,final_energy,damage,repair_spend,repair_count,relocalizations,calibrations,map_checks,unnecessary_repairs,contradictions,mean_self_error,viability
B_passive_reliability,map_corruption,27145,1,1,51,4,89.0,2.0,0.0,0,0,0,0,0,0,0.0,158.35
B_passive_reliability,map_corruption,27162,0,0,46,3,42.0,5.0,0.0,0,0,0,0,0,15,1.2391304347826086,37.80000000000001
B_passive_reliability,map_corruption,27179,1,1,28,4,132.0,0.0,0.0,0,0,0,0,0,3,0.14285714285714285,165.3
B_passive_reliability,map_corruption,27196,0,0,35,3,53.0,5.0,0.0,0,0,0,0,0,4,0.42857142857142855,44.95
B_passive_reliability,map_corruption,27213,0,0,26,2,40.0,5.0,0.0,0,0,0,0,0,9,1.6538461538461537,0.5
B_passive_reliability,map_corruption,27230,0,0,72,0,0.0,0.0,0.0,0,0,0,0,0,64,5.25,-24.0
B_passive_reliability,map_corruption,27247,1,1,42,4,108.0,1.0,0.0,0,0,0,0,0,4,0.23809523809523808,160.2
B_passive_reliability,map_corruption,27264,0,0,72,0,0.0,0.0,0.0,0,0,0,0,0,63,5.986111111111111,-22.5
B_passive_reliability,map_corruption,27281,0,0,27,3,61.0,5.0,0.0,0,0,0,0,0,4,0.4074074074074074,38.150000000000006
B_passive_reliability,map_corruption,27298,1,1,20,4,120.0,2.0,0.0,0,0,0,0,0,0,0.1,132.0
B_passive_reliability,map_corruption,27315,0,0,60,1,-6.0,4.0,0.0,0,0,0,0,0,4,0.3,24.0
B_passive_reliability,map_corruption,27332,1,1,53,4,77.0,3.0,0.0,0,0,0,0,0,4,0.24528301886792453,138.55
B_passive_reliability,map_corruption,27349,0,0,24,2,42.0,5.0,0.0,0,0,0,0,0,2,0.3333333333333333,9.299999999999997
B_passive_reliability,map_corruption,27366,1,0,90,2,16.0,1.0,0.0,0,0,0,0,0,66,5.455555555555556,31.400000000000006
B_passive_reliability,map_corruption,27383,1,0,90,3,18.0,3.0,0.0,0,0,0,0,0,62,4.022222222222222,35.69999999999999
B_passive_reliability,map_corruption,27400,1,1,37,4,83.0,4.0,0.0,0,0,0,0,0,1,0.0,113.94999999999999
B_passive_reliability,map_corruption,27417,1,1,34,4,86.0,4.0,0.0,0,0,0,0,0,2,0.11764705882352941,109.9
B_passive_reliability,map_corruption,27434,1,1,53,4,77.0,3.0,0.0,0,0,0,0,0,4,0.2641509433962264,138.55
B_passive_reliability,map_corruption,27451,1,1,40,4,100.0,2.0,0.0,0,0,0,0,0,4,0.225,143.0
B_passive_reliability,map_corruption,27468,1,1,53,4,97.0,1.0,0.0,0,0,0,0,0,11,0.5660377358490566,159.05
B_passive_reliability,map_corruption,27485,0,0,43,3,45.0,5.0,0.0,0,0,0,0,0,2,0.18604651162790697,54.75
B_passive_reliability,map_corruption,27502,1,1,32,4,108.0,2.0,0.0,0,0,0,0,0,3,0.1875,137.7
B_passive_reliability,map_corruption,27519,1,1,65,4,85.0,1.0,0.0,0,0,0,0,0,6,0.3230769230769231,176.75
B_passive_reliability,map_corruption,27536,1,1,36,4,104.0,2.0,0.0,0,0,0,0,0,0,0.05555555555555555,145.6
B_passive_reliability,map_corruption,27553,1,1,57,4,93.0,1.0,0.0,0,0,0,0,0,28,2.473684210526316,136.95
B_passive_reliability,map_corruption,27570,0,0,65,3,23.0,5.0,0.0,0,0,0,0,0,2,0.1076923076923077,73.44999999999999
B_passive_reliability,map_corruption,27587,1,1,27,4,113.0,2.0,0.0,0,0,0,0,0,0,0.037037037037037035,137.95
B_passive_reliability,map_corruption,27604,0,0,64,1,0.0,3.0,0.0,0,0,0,0,0,32,1.625,0.0
B_passive_reliability,map_corruption,27621,1,1,26,4,134.0,0.0,0.0,0,0,0,0,0,0,0.038461538461538464,168.1
B_passive_reliability,map_corruption,27638,1,0,90,3,8.0,4.0,0.0,0,0,0,0,0,74,4.133333333333334,2.1999999999999886
B_passive_reliability,map_corruption,27655,1,1,26,4,134.0,0.0,0.0,0,0,0,0,0,0,0.07692307692307693,168.1
B_passive_reliability,map_corruption,27672,1,1,25,4,125.0,1.0,0.0,0,0,0,0,0,0,0.04,151.75
B_passive_reliability,map_corruption,27689,1,1,21,4,129.0,1.0,0.0,0,0,0,0,0,2,0.3333333333333333,145.35
B_passive_reliability,map_corruption,27706,1,1,31,4,129.0,0.0,0.0,0,0,0,0,0,2,0.3225806451612903,169.35
B_passive_reliability,map_corruption,27723,0,0,29,3,59.0,5.0,0.0,0,0,0,0,0,9,1.4137931034482758,32.349999999999994
B_passive_reliability,map_corruption,27740,1,0,90,3,18.0,3.0,0.0,0,0,0,0,0,76,7.855555555555555,14.699999999999989
B_passive_reliability,map_corruption,27757,1,1,35,4,95.0,3.0,0.0,0,0,0,0,0,0,0.0,129.25
B_passive_reliability,map_corruption,27774,1,0,90,3,18.0,3.0,0.0,0,0,0,0,0,24,1.3111111111111111,92.69999999999999
B_passive_reliability,map_corruption,27791,0,0,84,1,0.0,1.0,0.0,0,0,0,0,0,74,5.142857142857143,-15.0
B_passive_reliability,map_corruption,27808,1,0,90,3,18.0,3.0,0.0,0,0,0,0,0,37,2.8666666666666667,73.19999999999999
B_passive_reliability,map_corruption,27825,0,0,24,0,-2.0,5.0,0.0,0,0,0,0,0,11,1.2916666666666667,-62.5
B_passive_reliability,map_corruption,27842,1,1,33,4,97.0,3.0,0.0,0,0,0,0,0,4,0.30303030303030304,121.55000000000001
B_passive_reliability,map_corruption,27859,1,1,37,4,93.0,3.0,0.0,0,0,0,0,0,2,0.13513513513513514,127.94999999999999
B_passive_reliability,map_corruption,27876,1,1,22,4,128.0,1.0,0.0,0,0,0,0,0,2,0.4090909090909091,146.2
B_passive_reliability,map_corruption,27893,1,0,90,3,8.0,4.0,0.0,0,0,0,0,0,65,3.6666666666666665,15.699999999999989
B_passive_reliability,map_corruption,27910,1,1,31,4,119.0,1.0,0.0,0,0,0,0,0,2,0.25806451612903225,153.85
B_passive_reliability,map_corruption,27927,1,1,28,4,132.0,0.0,0.0,0,0,0,0,0,4,0.42857142857142855,163.8
B_passive_reliability,map_corruption,27944,0,0,72,0,0.0,0.0,0.0,0,0,0,0,0,65,6.194444444444445,-25.5
B_passive_reliability,map_corruption,27961,1,1,46,4,94.0,2.0,0.0,0,0,0,0,0,4,0.43478260869565216,148.1
B_passive_reliability,map_corruption,27978,0,0,25,0,-3.0,5.0,0.0,0,0,0,0,0,21,5.52,-76.5
B_passive_reliability,map_corruption,27995,1,1,21,4,139.0,0.0,0.0,0,0,0,0,0,0,0.047619047619047616,163.85
B_passive_reliability,map_corruption,28012,1,1,26,4,114.0,2.0,0.0,0,0,0,0,0,0,0.038461538461538464,137.1
B_passive_reliability,map_corruption,28029,0,0,73,2,-7.0,5.0,0.0,0,0,0,0,0,67,6.301369863013699,-45.5
B_passive_reliability,map_corruption,28046,1,0,90,1,4.0,0.0,0.0,0,0,0,0,0,80,4.433333333333334,-3.4000000000000057
B_passive_reliability,map_corruption,28063,1,1,26,4,134.0,0.0,0.0,0,0,0,0,0,2,0.34615384615384615,165.1
B_passive_reliability,map_corruption,28080,0,0,43,3,45.0,5.0,0.0,0,0,0,0,0,2,0.2558139534883721,54.75
B_passive_reliability,map_corruption,28097,1,1,47,4,103.0,1.0,0.0,0,0,0,0,0,4,0.3617021276595745,164.45
B_passive_reliability,map_corruption,28114,0,0,37,3,51.0,5.0,0.0,0,0,0,0,0,19,2.5135135135135136,24.150000000000006
B_passive_reliability,map_corruption,28131,1,1,55,4,85.0,2.0,0.0,0,0,0,0,0,2,0.10909090909090909,158.75
B_passive_reliability,map_corruption,28148,0,0,54,2,12.0,5.0,0.0,0,0,0,0,0,28,2.759259259259259,-4.200000000000003
B_passive_reliability,map_corruption,28165,1,1,46,4,94.0,2.0,0.0,0,0,0,0,0,3,0.41304347826086957,149.6
B_passive_reliability,map_corruption,28182,1,1,37,4,113.0,1.0,0.0,0,0,0,0,0,3,0.3783783783783784,157.45
B_passive_reliability,map_corruption,28199,0,0,43,1,1.0,5.0,0.0,0,0,0,0,0,28,3.86046511627907,-42.849999999999994
B_passive_reliability,map_corruption,28216,0,0,49,2,17.0,5.0,0.0,0,0,0,0,0,2,0.2653061224489796,30.549999999999997
B_passive_reliability,map_corruption,28233,1,1,47,4,93.0,2.0,0.0,0,0,0,0,0,4,0.2553191489361702,148.95
B_passive_reliability,map_corruption,28250,1,1,35,4,95.0,3.0,0.0,0,0,0,0,0,4,0.2571428571428571,123.25
B_passive_reliability,map_corruption,28267,0,0,36,1,8.0,5.0,0.0,0,0,0,0,0,24,3.8055555555555554,-42.8
B_passive_reliability,map_corruption,28284,1,1,45,4,95.0,2.0,0.0,0,0,0,0,0,5,0.37777777777777777,145.75
B_passive_reliability,map_corruption,28301,1,1,14,4,146.0,0.0,0.0,0,0,0,0,0,0,0.07142857142857142,157.9
B_passive_reliability,map_corruption,28318,0,0,28,2,38.0,5.0,0.0,0,0,0,0,0,1,0.10714285714285714,14.200000000000003
B_passive_reliability,map_corruption,28335,1,1,47,4,83.0,3.0,0.0,0,0,0,0,0,6,0.46808510638297873,130.45
B_passive_reliability,map_corruption,28352,1,1,35,4,85.0,4.0,0.0,0,0,0,0,0,4,0.2857142857142857,107.75
B_passive_reliability,map_corruption,28369,0,0,54,1,0.0,4.0,0.0,0,0,0,0,0,43,5.444444444444445,-40.5
B_passive_reliability,map_corruption,28386,1,1,37,4,103.0,2.0,0.0,0,0,0,0,0,0,0.08108108108108109,146.45
B_passive_reliability,map_corruption,28403,1,1,62,4,58.0,4.0,0.0,0,0,0,0,0,6,0.27419354838709675,127.69999999999999
B_passive_reliability,map_corruption,28420,1,1,15,4,145.0,0.0,0.0,0,0,0,0,0,0,0.0,158.75
B_passive_reliability,map_corruption,28437,0,0,33,3,55.0,5.0,0.0,0,0,0,0,0,2,0.3939393939393939,46.25
B_passive_reliability,map_corruption,28454,1,1,36,4,94.0,3.0,0.0,0,0,0,0,0,4,0.4444444444444444,124.1
B_passive_reliability,map_corruption,28471,0,0,35,3,53.0,5.0,0.0,0,0,0,0,0,0,0.05714285714285714,50.95
B_passive_reliability,map_corruption,28488,1,1,30,4,120.0,1.0,0.0,0,0,0,0,0,4,0.26666666666666666,150.0
B_passive_reliability,map_corruption,28505,1,1,34,4,106.0,2.0,0.0,0,0,0,0,0,2,0.2647058823529412,140.9
B_passive_reliability,map_corruption,28522,0,0,34,3,54.0,5.0,0.0,0,0,0,0,0,20,1.1176470588235294,20.099999999999994
B_passive_reliability,map_corruption,28539,0,0,36,3,52.0,5.0,0.0,0,0,0,0,0,0,0.027777777777777776,51.8
B_passive_reliability,map_corruption,28556,0,0,20,1,24.0,5.0,0.0,0,0,0,0,0,2,0.15,-23.4
B_passive_reliability,map_corruption,28573,1,1,27,4,113.0,2.0,0.0,0,0,0,0,0,5,0.5555555555555556,130.45
B_passive_reliability,map_corruption,28590,1,1,64,4,86.0,1.0,0.0,0,0,0,0,0,2,0.171875,181.9
B_passive_reliability,map_corruption,28607,1,1,69,4,91.0,0.0,0.0,0,0,0,0,0,6,0.3333333333333333,195.65
B_passive_reliability,map_corruption,28624,0,0,47,1,-3.0,5.0,0.0,0,0,0,0,0,39,5.723404255319149,-55.5
B_passive_reliability,map_corruption,28641,1,1,18,4,142.0,0.0,0.0,0,0,0,0,0,0,0.0,161.3
B_passive_reliability,map_corruption,28658,1,1,45,4,95.0,2.0,0.0,0,0,0,0,0,2,0.15555555555555556,150.25
B_passive_reliability,map_corruption,28675,1,1,26,4,94.0,4.0,0.0,0,0,0,0,0,2,0.5,103.1
B_passive_reliability,map_corruption,28692,0,0,38,3,50.0,5.0,0.0,0,0,0,0,0,2,0.2631578947368421,50.5
B_passive_reliability,map_corruption,28709,1,1,23,4,117.0,2.0,0.0,0,0,0,0,0,2,0.21739130434782608,131.55
B_passive_reliability,map_corruption,28726,1,1,30,4,90.0,4.0,0.0,0,0,0,0,0,0,0.03333333333333333,109.5
B_passive_reliability,map_corruption,28743,0,0,54,1,0.0,4.0,0.0,0,0,0,0,0,44,4.796296296296297,-42.0
B_passive_reliability,map_corruption,28760,1,0,90,2,16.0,1.0,0.0,0,0,0,0,0,61,4.033333333333333,38.900000000000006
B_passive_reliability,map_corruption,28777,1,1,20,4,130.0,1.0,0.0,0,0,0,0,0,1,0.1,146.0
B_passive_reliability,map_corruption,28794,1,0,90,2,16.0,1.0,0.0,0,0,0,0,0,69,5.2555555555555555,26.900000000000006
B_passive_reliability,map_corruption,28811,1,1,38,4,102.0,2.0,0.0,0,0,0,0,0,3,0.3157894736842105,142.8
B_passive_reliability,map_corruption,28828,1,1,34,4,96.0,3.0,0.0,0,0,0,0,0,0,0.08823529411764706,128.4
B_passive_reliability,map_corruption,28845,1,1,42,4,118.0,0.0,0.0,0,0,0,0,0,0,0.11904761904761904,181.7
C_threshold_repair,map_corruption,26471,1,1,36,4,100.0,0.0,32.0,8,2,0,6,3,4,0.3333333333333333,164.44
C_threshold_repair,map_corruption,26488,0,0,53,2,-1.0,4.0,32.0,8,2,0,6,1,5,0.41509433962264153,38.94
C_threshold_repair,map_corruption,26505,1,1,19,4,132.0,0.0,12.0,3,0,0,3,1,0,0.0,159.84
C_threshold_repair,map_corruption,26522,1,1,23,4,128.0,0.0,12.0,3,0,0,3,1,0,0.08695652173913043,163.23999999999998
C_threshold_repair,map_corruption,26539,1,1,22,4,129.0,0.0,12.0,3,1,0,2,0,2,0.36363636363636365,159.39
C_threshold_repair,map_corruption,26556,1,1,63,4,53.0,2.0,32.0,8,2,0,6,0,5,0.3492063492063492,154.89
C_threshold_repair,map_corruption,26573,1,1,18,4,130.0,0.0,16.0,4,1,0,3,0,2,0.3333333333333333,155.22
C_threshold_repair,map_corruption,26590,1,1,20,4,134.0,0.0,8.0,2,0,0,2,0,0,0.0,161.46
C_threshold_repair,map_corruption,26607,0,0,40,2,-2.0,0.0,104.0,26,0,0,26,25,1,0.075,82.18
C_threshold_repair,map_corruption,26624,1,1,39,4,60.0,1.0,68.0,17,2,0,15,12,4,0.4358974358974359,144.56
C_threshold_repair,map_corruption,26641,1,1,30,4,108.0,1.0,16.0,4,2,0,2,0,4,0.36666666666666664,146.92
C_threshold_repair,map_corruption,26658,1,1,53,4,70.0,1.0,36.0,9,4,0,5,2,8,0.5094339622641509,156.62
C_threshold_repair,map_corruption,26675,1,1,36,4,106.0,0.0,24.0,6,1,0,5,1,2,0.1111111111111111,168.98000000000002
C_threshold_repair,map_corruption,26692,1,1,52,4,80.0,1.0,24.0,6,1,0,5,1,2,0.07692307692307693,167.08
C_threshold_repair,map_corruption,26709,0,0,25,0,-1.0,0.0,64.0,16,0,0,16,14,0,0.04,19.88
C_threshold_repair,map_corruption,26726,1,1,39,4,93.0,1.0,24.0,6,1,0,5,2,3,0.28205128205128205,154.53
C_threshold_repair,map_corruption,26743,0,0,20,0,-2.0,0.0,72.0,18,0,0,18,17,0,0.1,14.24
C_threshold_repair,map_corruption,26760,0,0,31,1,0.0,0.0,84.0,21,1,0,20,17,2,0.12903225806451613,47.28
C_threshold_repair,map_corruption,26777,0,0,52,3,-2.0,1.0,104.0,26,0,0,26,22,1,0.19230769230769232,106.18
C_threshold_repair,map_corruption,26794,1,1,23,4,125.0,0.0,16.0,4,1,0,3,0,2,0.5652173913043478,159.47
C_threshold_repair,map_corruption,26811,1,1,45,4,87.0,1.0,24.0,6,0,0,6,2,0,0.08888888888888889,164.13000000000002
C_threshold_repair,map_corruption,26828,1,1,40,4,99.0,0.0,28.0,7,1,0,6,3,2,0.15,171.60999999999999
C_threshold_repair,map_corruption,26845,0,0,21,0,0.0,0.0,68.0,17,1,0,16,14,2,0.7619047619047619,12.559999999999999
C_threshold_repair,map_corruption,26862,0,0,55,3,-3.0,2.0,88.0,22,3,0,19,15,6,0.5272727272727272,88.96
C_threshold_repair,map_corruption,26879,1,1,51,4,42.0,1.0,76.0,19,4,0,15,13,8,0.5490196078431373,147.22
C_threshold_repair,map_corruption,26896,1,1,55,4,87.0,0.0,24.0,6,0,0,6,3,1,0.09090909090909091,186.63000000000002
C_threshold_repair,map_corruption,26913,0,0,47,2,-3.0,0.0,96.0,24,0,0,24,21,0,0.0425531914893617,91.32
C_threshold_repair,map_corruption,26930,1,1,25,4,117.0,0.0,24.0,6,2,0,4,0,4,0.52,156.63000000000002
C_threshold_repair,map_corruption,26947,1,1,39,4,109.0,0.0,16.0,4,1,0,3,0,2,0.1794871794871795,173.07
C_threshold_repair,map_corruption,26964,0,0,27,0,-3.0,0.0,64.0,16,0,0,16,14,0,0.037037037037037035,21.88
C_threshold_repair,map_corruption,26981,0,0,18,0,0.0,0.0,72.0,18,0,0,18,17,0,0.1111111111111111,12.24
C_threshold_repair,map_corruption,26998,0,0,18,0,0.0,0.0,72.0,18,2,0,16,13,4,1.3888888888888888,6.24
C_threshold_repair,map_corruption,27015,0,0,32,1,-2.0,1.0,72.0,18,1,0,17,15,3,0.40625,33.74
C_threshold_repair,map_corruption,27032,0,0,41,2,-3.0,0.0,104.0,26,1,0,25,23,2,0.0975609756097561,81.68
C_threshold_repair,map_corruption,27049,1,1,26,4,122.0,0.0,16.0,4,1,0,3,0,3,0.38461538461538464,160.52
C_threshold_repair,map_corruption,27066,0,0,50,3,-3.0,1.0,108.0,27,2,0,25,23,4,0.32,99.36
C_threshold_repair,map_corruption,27083,1,1,47,4,92.0,0.0,28.0,7,3,0,4,2,6,0.3617021276595745,171.56
C_threshold_repair,map_corruption,27100,1,1,35,4,78.0,2.0,36.0,9,2,0,7,4,4,0.5142857142857142,131.82
C_threshold_repair,map_corruption,27117,0,0,34,1,-3.0,0.0,84.0,21,1,0,20,18,3,0.23529411764705882,48.78
C_threshold_repair,map_corruption,27134,1,1,26,4,119.0,0.0,20.0,5,1,0,4,1,2,0.23076923076923078,161.25
C_threshold_repair,map_corruption,27151,1,1,46,4,83.0,1.0,28.0,7,1,0,6,2,3,0.13043478260869565,159.70999999999998
C_threshold_repair,map_corruption,27168,1,1,17,4,131.0,0.0,16.0,4,1,0,3,1,2,0.35294117647058826,154.37
C_threshold_repair,map_corruption,27185,0,0,49,2,0.0,1.0,76.0,19,2,0,17,13,4,0.30612244897959184,74.92
C_threshold_repair,map_corruption,27202,1,1,18,4,127.0,0.0,20.0,5,2,0,3,1,5,1.0555555555555556,149.95000000000002
C_threshold_repair,map_corruption,27219,1,1,26,4,102.0,2.0,16.0,4,1,0,3,0,2,0.6153846153846154,131.02
C_threshold_repair,map_corruption,27236,0,0,52,2,-3.0,1.0,76.0,19,2,0,17,14,4,0.3076923076923077,77.92
C_threshold_repair,map_corruption,27253,1,1,53,4,80.0,0.0,36.0,9,3,0,6,2,6,0.5660377358490566,175.12
C_threshold_repair,map_corruption,27270,1,1,35,4,107.0,0.0,24.0,6,1,0,5,1,2,0.22857142857142856,168.13000000000002
C_threshold_repair,map_corruption,27287,1,1,26,4,103.0,1.0,28.0,7,2,0,5,2,5,0.5769230769230769,139.70999999999998
C_threshold_repair,map_corruption,27304,0,0,18,0,0.0,0.0,72.0,18,0,0,18,17,0,0.1111111111111111,12.24
C_threshold_repair,map_corruption,27321,1,1,68,4,42.0,2.0,40.0,10,3,0,7,2,6,0.38235294117647056,156.10000000000002
C_threshold_repair,map_corruption,27338,1,1,46,4,70.0,2.0,32.0,8,2,0,6,1,5,0.30434782608695654,140.44
C_threshold_repair,map_corruption,27355,0,0,24,0,-3.0,0.0,68.0,17,2,0,15,13,4,0.4583333333333333,12.559999999999999
C_threshold_repair,map_corruption,27372,0,0,21,0,0.0,0.0,68.0,17,1,0,16,14,2,0.42857142857142855,12.559999999999999
C_threshold_repair,map_corruption,27389,0,0,48,3,0.0,0.0,120.0,30,1,0,29,27,2,0.041666666666666664,113.4
C_threshold_repair,map_corruption,27406,0,0,58,3,-1.0,0.0,108.0,27,2,0,25,20,5,0.29310344827586204,119.86
C_threshold_repair,map_corruption,27423,1,1,49,4,77.0,1.0,32.0,8,3,0,5,2,6,0.32653061224489793,156.99
C_threshold_repair,map_corruption,27440,1,1,54,4,72.0,1.0,32.0,8,3,0,5,0,8,0.48148148148148145,158.24
C_threshold_repair,map_corruption,27457,0,0,52,3,-1.0,0.0,116.0,29,3,0,26,23,6,0.4423076923076923,111.72
C_threshold_repair,map_corruption,27474,0,0,44,2,0.0,0.0,96.0,24,1,0,23,21,2,0.13636363636363635,85.32
C_threshold_repair,map_corruption,27491,0,0,52,3,-1.0,3.0,76.0,19,4,0,15,12,8,0.4807692307692308,69.92
C_threshold_repair,map_corruption,27508,0,0,27,1,-2.0,0.0,92.0,23,1,0,22,20,2,0.4074074074074074,42.64
C_threshold_repair,map_corruption,27525,0,0,41,2,0.0,0.0,100.0,25,2,0,23,20,4,0.2682926829268293,79.0
C_threshold_repair,map_corruption,27542,1,1,34,4,114.0,0.0,16.0,4,0,0,4,2,0,0.029411764705882353,171.82
C_threshold_repair,map_corruption,27559,1,1,25,4,123.0,0.0,16.0,4,0,0,4,2,0,0.04,164.17
C_threshold_repair,map_corruption,27576,0,0,30,1,-2.0,0.0,88.0,22,1,0,21,18,2,0.2,45.96
C_threshold_repair,map_corruption,27593,0,0,27,1,-2.0,0.0,92.0,23,1,0,22,20,2,0.2222222222222222,42.64
C_threshold_repair,map_corruption,27610,0,0,44,2,0.0,0.0,96.0,24,3,0,21,18,6,0.4090909090909091,79.32
C_threshold_repair,map_corruption,27627,0,0,44,2,-3.0,0.0,100.0,25,2,0,23,19,4,0.6590909090909091,82.0
C_threshold_repair,map_corruption,27644,0,0,37,2,-2.0,0.0,108.0,27,1,0,26,24,2,0.21621621621621623,77.36
C_threshold_repair,map_corruption,27661,0,0,61,3,-2.0,1.0,92.0,23,1,0,22,18,3,0.36065573770491804,113.14
C_threshold_repair,map_corruption,27678,1,1,27,4,111.0,1.0,16.0,4,0,0,4,2,0,0.07407407407407407,150.37
C_threshold_repair,map_corruption,27695,1,1,43,4,92.0,1.0,20.0,5,1,0,4,0,2,0.20930232558139536,160.20000000000002
C_threshold_repair,map_corruption,27712,0,0,50,2,0.0,0.0,88.0,22,2,0,20,18,4,0.32,88.96
C_threshold_repair,map_corruption,27729,0,0,53,3,-1.0,2.0,88.0,22,1,0,21,17,3,0.11320754716981132,91.46
C_threshold_repair,map_corruption,27746,1,1,41,4,89.0,0.0,40.0,10,0,0,10,8,0,0.0975609756097561,173.15
C_threshold_repair,map_corruption,27763,0,0,43,1,0.0,0.0,68.0,17,4,0,13,9,9,1.069767441860465,50.06
C_threshold_repair,map_corruption,27780,0,0,18,0,0.0,0.0,72.0,18,1,0,17,15,2,0.4444444444444444,9.24
C_threshold_repair,map_corruption,27797,0,0,19,0,-1.0,0.0,72.0,18,1,0,17,15,2,0.3684210526315789,10.24
C_threshold_repair,map_corruption,27814,1,1,40,4,73.0,2.0,36.0,9,4,0,5,1,8,0.7,130.07
C_threshold_repair,map_corruption,27831,1,1,33,4,109.0,0.0,24.0,6,3,0,3,1,7,0.5151515151515151,158.93
C_threshold_repair,map_corruption,27848,1,1,33,4,106.0,0.0,28.0,7,2,0,5,3,4,0.3939393939393939,162.66
C_threshold_repair,map_corruption,27865,0,0,19,0,-1.0,0.0,72.0,18,1,0,17,16,2,0.10526315789473684,10.24
C_threshold_repair,map_corruption,27882,1,1,28,4,107.0,1.0,20.0,5,2,0,3,0,4,0.6785714285714286,144.45000000000002
C_threshold_repair,map_corruption,27899,0,0,32,1,-1.0,0.0,84.0,21,0,0,21,20,0,0.0625,51.28
C_threshold_repair,map_corruption,27916,0,0,33,1,-2.0,0.0,84.0,21,0,0,21,19,0,0.030303030303030304,52.28
C_threshold_repair,map_corruption,27933,1,1,46,4,87.0,0.0,36.0,9,4,0,5,1,8,0.5652173913043478,166.17000000000002
C_threshold_repair,map_corruption,27950,1,1,43,4,83.0,1.0,32.0,8,3,0,5,0,6,0.627906976744186,151.89
C_threshold_repair,map_corruption,27967,1,1,41,4,85.0,1.0,32.0,8,2,0,6,2,5,0.4634146341463415,151.69
C_threshold_repair,map_corruption,27984,0,0,26,0,-2.0,0.0,64.0,16,0,0,16,14,1,0.11538461538461539,19.38
C_threshold_repair,map_corruption,28001,0,0,55,3,-1.0,0.0,112.0,28,4,0,24,20,8,0.5636363636363636,112.03999999999999
C_threshold_repair,map_corruption,28018,0,0,28,1,-3.0,0.0,92.0,23,1,0,22,20,2,0.32142857142857145,43.64
C_threshold_repair,map_corruption,28035,1,1,49,4,90.0,0.0,28.0,7,2,0,5,0,4,0.22448979591836735,176.26
C_threshold_repair,map_corruption,28052,0,0,31,1,0.0,0.0,84.0,21,2,0,19,17,5,0.3548387096774194,42.78
C_threshold_repair,map_corruption,28069,1,1,30,4,112.0,0.0,24.0,6,3,0,3,0,6,0.6333333333333333,157.88000000000002
C_threshold_repair,map_corruption,28086,0,0,29,1,-2.0,1.0,76.0,19,1,0,18,16,2,0.3103448275862069,31.92
C_threshold_repair,map_corruption,28103,0,0,18,0,0.0,0.0,72.0,18,0,0,18,17,0,0.0,12.24
C_threshold_repair,map_corruption,28120,1,1,43,4,93.0,0.0,32.0,8,3,0,5,1,6,0.5116279069767442,167.39
C_threshold_repair,map_corruption,28137,1,1,30,4,103.0,0.0,36.0,9,3,0,6,2,6,0.43333333333333335,155.57
C_threshold_repair,map_corruption,28154,0,0,31,1,0.0,0.0,84.0,21,1,0,20,18,2,0.25806451612903225,47.28
C_threshold_repair,map_corruption,28171,0,0,30,1,-2.0,0.0,88.0,22,0,0,22,20,0,0.13333333333333333,48.96
C_threshold_repair,map_corruption,28188,1,1,23,4,119.0,0.0,24.0,6,1,0,5,3,2,0.21739130434782608,157.93
C_threshold_repair,map_corruption,28205,0,0,62,3,0.0,1.0,88.0,22,4,0,18,14,8,0.3064516129032258,106.96
C_threshold_repair,map_corruption,28222,0,0,45,2,-1.0,0.0,96.0,24,2,0,22,18,5,0.28888888888888886,81.82
C_threshold_repair,map_corruption,28239,1,1,35,4,110.0,0.0,20.0,5,1,0,4,1,2,0.22857142857142856,168.9
C_threshold_repair,map_corruption,28256,1,1,39,4,83.0,2.0,24.0,6,2,0,4,0,5,0.41025641025641024,136.03
C_threshold_repair,map_corruption,28273,1,1,31,4,102.0,0.0,36.0,9,2,0,7,3,4,0.41935483870967744,159.42000000000002
C_threshold_repair,map_corruption,28290,1,1,62,4,71.0,0.0,36.0,9,3,0,6,2,6,0.3387096774193548,182.77
C_threshold_repair,map_corruption,28307,1,1,17,4,137.0,0.0,8.0,2,0,0,2,1,0,0.058823529411764705,158.91000000000003
C_threshold_repair,map_corruption,28324,0,0,48,2,-1.0,0.0,92.0,23,0,0,23,21,0,0.0,92.64
C_threshold_repair,map_corruption,28341,0,0,61,2,0.0,1.0,60.0,15,5,0,10,6,10,0.6065573770491803,79.2
C_threshold_repair,map_corruption,28358,1,1,25,4,120.0,0.0,20.0,5,2,0,3,0,4,0.76,157.4
C_threshold_repair,map_corruption,28375,0,0,40,2,-3.0,1.0,92.0,23,3,0,20,16,6,0.425,61.64
C_threshold_repair,map_corruption,28392,1,1,29,4,113.0,0.0,24.0,6,2,0,4,0,4,0.4827586206896552,160.03
C_threshold_repair,map_corruption,28409,0,0,60,3,-1.0,1.0,92.0,23,3,0,20,14,6,0.3,107.64
C_threshold_repair,map_corruption,28426,1,1,41,4,104.0,0.0,20.0,5,0,0,5,2,0,0.07317073170731707,177.0
C_threshold_repair,map_corruption,28443,1,1,29,4,119.0,0.0,16.0,4,1,0,3,1,2,0.3448275862068966,164.57
C_threshold_repair,map_corruption,28460,1,1,18,4,127.0,0.0,20.0,5,1,0,4,2,2,0.5555555555555556,154.45000000000002
