seed,perturbation,agent,steps,survived,energy_final,resources_collected,hazards_hit,calibrations,viability,contradiction_load,reliability_mean,reliability_min
112379,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112380,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112381,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112382,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112383,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112384,sensor_degradation,A_predictor_only,150,1,22.0,8,7,0,238.5,0.0,1.0,1.0
112385,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112386,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112387,sensor_degradation,A_predictor_only,68,0,0.0,7,8,0,80.0,0.0,1.0,1.0
112388,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112389,sensor_degradation,A_predictor_only,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
112390,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112391,sensor_degradation,A_predictor_only,61,0,-2.0,7,6,0,91.0,0.0,1.0,1.0
112392,sensor_degradation,A_predictor_only,44,0,-7.0,8,8,0,68.0,0.0,1.0,1.0
112393,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112394,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112395,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112396,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112397,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112398,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112399,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112400,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112401,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112402,sensor_degradation,A_predictor_only,62,0,-2.0,8,5,0,113.0,0.0,1.0,1.0
112403,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112404,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112405,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112406,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112407,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112408,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112409,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112410,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112411,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112412,sensor_degradation,A_predictor_only,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
112413,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112414,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112415,sensor_degradation,A_predictor_only,56,0,0.0,8,4,0,116.0,0.0,1.0,1.0
112416,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112417,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112418,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112419,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112420,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112421,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112422,sensor_degradation,A_predictor_only,82,0,-4.0,8,5,0,133.0,0.0,1.0,1.0
112423,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112424,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112425,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112426,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112427,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112428,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112429,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112430,sensor_degradation,A_predictor_only,58,0,-5.0,8,7,0,91.0,0.0,1.0,1.0
112431,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112432,sensor_degradation,A_predictor_only,150,1,65.0,9,9,0,243.25,0.0,1.0,1.0
112433,sensor_degradation,A_predictor_only,59,0,0.0,8,6,0,101.0,0.0,1.0,1.0
112434,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112435,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112436,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112437,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112438,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112439,sensor_degradation,A_predictor_only,68,0,0.0,8,5,0,119.0,0.0,1.0,1.0
112440,sensor_degradation,A_predictor_only,150,1,23.0,7,7,0,226.75,0.0,1.0,1.0
112441,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112442,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112443,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112444,sensor_degradation,A_predictor_only,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
112445,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112446,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112447,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112448,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112449,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112450,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112451,sensor_degradation,A_predictor_only,150,1,65.0,9,9,0,243.25,0.0,1.0,1.0
112452,sensor_degradation,A_predictor_only,150,1,65.0,9,9,0,243.25,0.0,1.0,1.0
112453,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112454,sensor_degradation,A_predictor_only,150,1,23.0,8,6,0,247.75,0.0,1.0,1.0
112455,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112456,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112457,sensor_degradation,A_predictor_only,85,0,0.0,8,13,0,64.0,0.0,1.0,1.0
112458,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112459,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112460,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112461,sensor_degradation,A_predictor_only,150,1,65.0,9,10,0,234.25,0.0,1.0,1.0
112462,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112463,sensor_degradation,A_predictor_only,55,0,-5.0,9,9,0,82.0,0.0,1.0,1.0
112464,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112465,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112466,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112467,sensor_degradation,A_predictor_only,52,0,-10.0,9,9,0,79.0,0.0,1.0,1.0
112468,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112469,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112470,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112471,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112472,sensor_degradation,A_predictor_only,150,1,21.0,8,9,0,220.25,0.0,1.0,1.0
112473,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112474,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112475,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112476,sensor_degradation,A_predictor_only,150,1,65.0,9,0,0,324.25,0.0,1.0,1.0
112477,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112478,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112479,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112480,sensor_degradation,A_predictor_only,49,0,-6.0,8,8,0,73.0,0.0,1.0,1.0
112481,sensor_degradation,A_predictor_only,36,0,0.0,8,5,0,87.0,0.0,1.0,1.0
112482,sensor_degradation,A_predictor_only,150,1,22.0,8,11,0,202.5,0.0,1.0,1.0
112483,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112484,sensor_degradation,A_predictor_only,43,0,-4.0,8,4,0,103.0,0.0,1.0,1.0
112485,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112486,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112487,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112488,sensor_degradation,A_predictor_only,54,0,-4.0,8,6,0,96.0,0.0,1.0,1.0
112489,sensor_degradation,A_predictor_only,73,0,0.0,8,8,0,97.0,0.0,1.0,1.0
112490,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112491,sensor_degradation,A_predictor_only,59,0,-6.0,9,8,0,95.0,0.0,1.0,1.0
112492,sensor_degradation,A_predictor_only,64,0,-3.0,8,7,0,97.0,0.0,1.0,1.0
112493,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112494,sensor_degradation,A_predictor_only,53,0,0.0,8,8,0,77.0,0.0,1.0,1.0
112495,sensor_degradation,A_predictor_only,150,1,23.0,7,6,0,235.75,0.0,1.0,1.0
112496,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112497,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112498,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112499,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112500,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112501,sensor_degradation,A_predictor_only,53,0,-1.0,8,5,0,104.0,0.0,1.0,1.0
112502,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112503,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112504,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112505,sensor_degradation,A_predictor_only,150,1,65.0,9,10,0,234.25,0.0,1.0,1.0
112506,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112507,sensor_degradation,A_predictor_only,150,1,65.0,9,9,0,243.25,0.0,1.0,1.0
112508,sensor_degradation,A_predictor_only,60,0,0.0,8,7,0,93.0,0.0,1.0,1.0
112509,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112510,sensor_degradation,A_predictor_only,25,0,-6.0,4,5,0,28.0,0.0,1.0,1.0
112511,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112512,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112513,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112514,sensor_degradation,A_predictor_only,43,0,-8.0,6,9,0,34.0,0.0,1.0,1.0
112515,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112516,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112517,sensor_degradation,A_predictor_only,150,1,65.0,9,10,0,234.25,0.0,1.0,1.0
112518,sensor_degradation,A_predictor_only,54,0,-10.0,9,11,0,63.0,0.0,1.0,1.0
112519,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112520,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112521,sensor_degradation,A_predictor_only,63,0,0.0,9,7,0,108.0,0.0,1.0,1.0
112522,sensor_degradation,A_predictor_only,31,0,-7.0,7,8,0,43.0,0.0,1.0,1.0
112523,sensor_degradation,A_predictor_only,150,1,65.0,9,9,0,243.25,0.0,1.0,1.0
112524,sensor_degradation,A_predictor_only,150,1,22.0,7,3,0,262.5,0.0,1.0,1.0
112525,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112526,sensor_degradation,A_predictor_only,75,0,-12.0,7,9,0,78.0,0.0,1.0,1.0
112527,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112528,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112529,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112530,sensor_degradation,A_predictor_only,51,0,-1.0,7,9,0,54.0,0.0,1.0,1.0
112531,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112532,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112533,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112534,sensor_degradation,A_predictor_only,46,0,-7.0,7,6,0,76.0,0.0,1.0,1.0
112535,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112536,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112537,sensor_degradation,A_predictor_only,150,1,21.0,7,6,0,235.25,0.0,1.0,1.0
112538,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112539,sensor_degradation,A_predictor_only,32,0,-4.0,6,8,0,32.0,0.0,1.0,1.0
112540,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112541,sensor_degradation,A_predictor_only,150,1,65.0,9,0,0,324.25,0.0,1.0,1.0
112542,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112543,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112544,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112545,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112546,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112547,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112548,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112549,sensor_degradation,A_predictor_only,50,0,0.0,9,5,0,113.0,0.0,1.0,1.0
112550,sensor_degradation,A_predictor_only,150,1,21.0,7,6,0,235.25,0.0,1.0,1.0
112551,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112552,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112553,sensor_degradation,A_predictor_only,44,0,-4.0,7,8,0,56.0,0.0,1.0,1.0
112554,sensor_degradation,A_predictor_only,64,0,0.0,9,4,0,136.0,0.0,1.0,1.0
112555,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112556,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112557,sensor_degradation,A_predictor_only,82,0,0.0,8,8,0,106.0,0.0,1.0,1.0
112558,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112559,sensor_degradation,A_predictor_only,43,0,-3.0,7,12,0,19.0,0.0,1.0,1.0
112560,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112561,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112562,sensor_degradation,A_predictor_only,57,0,-4.0,9,9,0,84.0,0.0,1.0,1.0
112563,sensor_degradation,A_predictor_only,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
112564,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112565,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112566,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112567,sensor_degradation,A_predictor_only,150,1,7.0,8,10,0,207.75,0.0,1.0,1.0
112568,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112569,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112570,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112571,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112572,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112573,sensor_degradation,A_predictor_only,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
112574,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112575,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112576,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112577,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112578,sensor_degradation,A_predictor_only,150,1,22.0,8,6,0,247.5,0.0,1.0,1.0
112579,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112580,sensor_degradation,A_predictor_only,150,1,20.0,8,5,0,256.0,0.0,1.0,1.0
112581,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112582,sensor_degradation,A_predictor_only,50,0,-9.0,9,10,0,68.0,0.0,1.0,1.0
112583,sensor_degradation,A_predictor_only,49,0,0.0,8,6,0,91.0,0.0,1.0,1.0
112584,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112585,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112586,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112587,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112588,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112589,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112590,sensor_degradation,A_predictor_only,150,1,65.0,9,10,0,234.25,0.0,1.0,1.0
112591,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112592,sensor_degradation,A_predictor_only,49,0,0.0,8,5,0,100.0,0.0,1.0,1.0
112593,sensor_degradation,A_predictor_only,150,1,21.0,8,5,0,256.25,0.0,1.0,1.0
112594,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112595,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112596,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112597,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112598,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112599,sensor_degradation,A_predictor_only,62,0,0.0,8,7,0,95.0,0.0,1.0,1.0
112600,sensor_degradation,A_predictor_only,48,0,0.0,8,7,0,81.0,0.0,1.0,1.0
112601,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112602,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112603,sensor_degradation,A_predictor_only,150,1,65.0,9,0,0,324.25,0.0,1.0,1.0
112604,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112605,sensor_degradation,A_predictor_only,81,0,0.0,7,9,0,84.0,0.0,1.0,1.0
112606,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112607,sensor_degradation,A_predictor_only,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
112608,sensor_degradation,A_predictor_only,150,1,21.0,8,5,0,256.25,0.0,1.0,1.0
112609,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112610,sensor_degradation,A_predictor_only,150,1,23.0,6,5,0,232.75,0.0,1.0,1.0
112611,sensor_degradation,A_predictor_only,150,1,65.0,9,10,0,234.25,0.0,1.0,1.0
112612,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112613,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112614,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112615,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112616,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112617,sensor_degradation,A_predictor_only,67,0,-6.0,6,6,0,85.0,0.0,1.0,1.0
112618,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112619,sensor_degradation,A_predictor_only,54,0,-11.0,9,9,0,81.0,0.0,1.0,1.0
112620,sensor_degradation,A_predictor_only,32,0,0.0,5,7,0,29.0,0.0,1.0,1.0
112621,sensor_degradation,A_predictor_only,150,1,65.0,9,9,0,243.25,0.0,1.0,1.0
112622,sensor_degradation,A_predictor_only,150,1,21.0,8,4,0,265.25,0.0,1.0,1.0
112623,sensor_degradation,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
112624,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112625,sensor_degradation,A_predictor_only,58,0,0.0,9,7,0,103.0,0.0,1.0,1.0
112626,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112627,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112628,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112629,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112630,sensor_degradation,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
112631,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112632,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112633,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112634,sensor_degradation,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
112635,sensor_degradation,A_predictor_only,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
112636,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112637,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112638,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112639,sensor_degradation,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
112640,sensor_degradation,A_predictor_only,150,1,65.0,9,9,0,243.25,0.0,1.0,1.0
112641,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
112642,sensor_degradation,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
112643,sensor_degradation,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
112644,sensor_degradation,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
122345,sensor_degradation,B_memory,44,0,-1.0,8,5,0,95.0,0.0,1.0,1.0
122346,sensor_degradation,B_memory,150,1,65.0,9,9,0,243.25,0.0,1.0,1.0
122347,sensor_degradation,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
122348,sensor_degradation,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
122349,sensor_degradation,B_memory,93,0,-5.0,7,9,0,96.0,0.0,1.0,1.0
122350,sensor_degradation,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
122351,sensor_degradation,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
122352,sensor_degradation,B_memory,85,0,-12.0,8,7,0,118.0,0.0,1.0,1.0
122353,sensor_degradation,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
122354,sensor_degradation,B_memory,51,0,-2.0,8,8,0,75.0,0.0,1.0,1.0
122355,sensor_degradation,B_memory,48,0,-5.0,9,6,0,102.0,0.0,1.0,1.0
122356,sensor_degradation,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
122357,sensor_degradation,B_memory,74,0,-10.0,9,13,0,65.0,0.0,1.0,1.0
122358,sensor_degradation,B_memory,44,0,-4.0,8,5,0,95.0,0.0,1.0,1.0
122359,sensor_degradation,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
122360,sensor_degradation,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
122361,sensor_degradation,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
122362,sensor_degradation,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
