agent,perturb_rate,repair_cost,threshold,viability_mean,viability_sem,survival_rate,success_rate,mean_steps,mean_hazard_hits,mean_repairs,mean_self_error,mean_reliability,n,baseline_viability,baseline_survival,baseline_success,baseline_self_error,baseline_hazard_hits,delta_viability,delta_survival
mirror,0.2,15,0.65,14.360000000000001,7.754012782566826,0.26666666666666666,0.26666666666666666,28.622222222222224,1.1111111111111112,1.0,2.5998847194596406,0.929533672734364,90,32.09888888888889,0.26666666666666666,0.26666666666666666,3.371268962604704,1.3555555555555556,-17.738888888888887,0.0
mirror,0.2,15,0.8,14.360000000000001,7.754012782566826,0.26666666666666666,0.26666666666666666,28.622222222222224,1.1111111111111112,1.0,2.5998847194596406,0.929533672734364,90,32.09888888888889,0.26666666666666666,0.26666666666666666,3.371268962604704,1.3555555555555556,-17.738888888888887,0.0
mirror,0.25,0,0.35,30.529999999999998,7.166446900210248,0.2777777777777778,0.2222222222222222,40.74444444444445,1.4777777777777779,0.6888888888888889,4.053590479222287,0.8567399037340481,90,29.724444444444448,0.2111111111111111,0.18888888888888888,4.655677383821142,1.2666666666666666,0.80555555555555,0.06666666666666668
mirror,0.25,0,0.5,35.845555555555556,7.531954757875569,0.3111111111111111,0.3,37.422222222222224,1.4666666666666666,1.1555555555555554,3.6897787755295246,0.8956196787349436,90,29.724444444444448,0.2111111111111111,0.18888888888888888,4.655677383821142,1.2666666666666666,6.121111111111109,0.1
mirror,0.25,0,0.65,46.52333333333334,7.953014496122247,0.4,0.37777777777777777,37.2,1.4777777777777779,1.9777777777777779,3.098320167673421,0.938081006798588,90,29.724444444444448,0.2111111111111111,0.18888888888888888,4.655677383821142,1.2666666666666666,16.798888888888893,0.1888888888888889
mirror,0.25,0,0.8,54.595555555555556,8.584180484154972,0.4888888888888889,0.4777777777777778,35.955555555555556,1.6111111111111112,2.6666666666666665,2.6091740594451434,0.9644342748765835,90,29.724444444444448,0.2111111111111111,0.18888888888888888,4.655677383821142,1.2666666666666666,24.87111111111111,0.2777777777777778
mirror,0.25,2,0.35,33.507777777777775,6.755788053895563,0.25555555555555554,0.2222222222222222,41.78888888888889,1.2777777777777777,0.5555555555555556,4.270371189583897,0.8426971654328325,90,31.162222222222223,0.2111111111111111,0.18888888888888888,4.753082882303131,1.2,2.3455555555555527,0.044444444444444425
mirror,0.25,2,0.5,38.26888888888889,6.908410016054613,0.2777777777777778,0.24444444444444444,42.733333333333334,1.2333333333333334,1.2666666666666666,3.987956126438484,0.8972814031937923,90,31.162222222222223,0.2111111111111111,0.18888888888888888,4.753082882303131,1.2,7.106666666666666,0.06666666666666668
mirror,0.25,2,0.65,42.418888888888894,7.187985518651292,0.3333333333333333,0.3111111111111111,41.733333333333334,1.3,1.988888888888889,3.5723316656009554,0.9381223188404418,90,31.162222222222223,0.2111111111111111,0.18888888888888888,4.753082882303131,1.2,11.256666666666671,0.1222222222222222
mirror,0.25,2,0.8,42.65555555555556,7.765207802274974,0.37777777777777777,0.36666666666666664,37.17777777777778,1.4111111111111112,2.611111111111111,2.8324028352097415,0.9660265068902325,90,31.162222222222223,0.2111111111111111,0.18888888888888888,4.753082882303131,1.2,11.493333333333336,0.16666666666666666
mirror,0.25,4,0.35,23.337777777777777,6.886311591503492,0.2111111111111111,0.2,37.56666666666667,1.3777777777777778,0.6888888888888889,4.345019114361189,0.8452673004092464,90,23.63,0.17777777777777778,0.16666666666666666,4.968693031755398,1.3222222222222222,-0.2922222222222217,0.033333333333333326
mirror,0.25,4,0.5,18.07111111111111,6.846232138409774,0.2,0.2,37.4,1.5444444444444445,1.3222222222222222,3.8454033733085584,0.8942270999343676,90,23.63,0.17777777777777778,0.16666666666666666,4.968693031755398,1.3222222222222222,-5.558888888888887,0.022222222222222227
mirror,0.25,4,0.65,16.232222222222223,6.609829405021743,0.2,0.17777777777777778,37.78888888888889,1.4777777777777779,2.033333333333333,3.327126733989343,0.9379056387665461,90,23.63,0.17777777777777778,0.16666666666666666,4.968693031755398,1.3222222222222222,-7.397777777777776,0.022222222222222227
mirror,0.25,4,0.8,24.43777777777778,7.012097016138593,0.26666666666666666,0.26666666666666666,35.644444444444446,1.4,2.8333333333333335,2.8282060775216444,0.9672364129203367,90,23.63,0.17777777777777778,0.16666666666666666,4.968693031755398,1.3222222222222222,0.8077777777777797,0.08888888888888888
mirror,0.25,6,0.35,20.86,6.878661535455193,0.2,0.18888888888888888,38.93333333333333,1.3888888888888888,0.6555555555555556,4.213220490264766,0.8549926948105281,90,26.615555555555556,0.18888888888888888,0.17777777777777778,4.576068063930371,1.2555555555555555,-5.755555555555556,0.011111111111111127
mirror,0.25,6,0.5,19.733333333333334,6.679855867231812,0.2,0.17777777777777778,37.28888888888889,1.2555555555555555,1.0333333333333334,3.835840989051486,0.9038022693012937,90,26.615555555555556,0.18888888888888888,0.17777777777777778,4.576068063930371,1.2555555555555555,-6.882222222222222,0.011111111111111127
mirror,0.25,6,0.65,21.43888888888889,6.736054757348222,0.2111111111111111,0.2111111111111111,35.63333333333333,1.1,1.6555555555555554,3.4726918826125477,0.9447627199866635,90,26.615555555555556,0.18888888888888888,0.17777777777777778,4.576068063930371,1.2555555555555555,-5.176666666666666,0.022222222222222227
mirror,0.25,6,0.8,20.678888888888892,6.828779608936492,0.23333333333333334,0.23333333333333334,34.233333333333334,1.0222222222222221,2.3333333333333335,2.917330532220137,0.9694186208314728,90,26.615555555555556,0.18888888888888888,0.17777777777777778,4.576068063930371,1.2555555555555555,-5.936666666666664,0.04444444444444445
mirror,0.25,8,0.35,8.704444444444444,5.5311960384493775,0.1111111111111111,0.1111111111111111,37.977777777777774,1.4444444444444444,0.5777777777777777,4.117164441480323,0.8482009345971313,90,12.517777777777777,0.1,0.1,4.448511076689053,1.4666666666666666,-3.8133333333333326,0.0111111111111111
mirror,0.25,8,0.5,4.6255555555555565,5.739114227181489,0.13333333333333333,0.1111111111111111,37.13333333333333,1.4666666666666666,1.1555555555555554,3.6719353403855104,0.8982286019638122,90,12.517777777777777,0.1,0.1,4.448511076689053,1.4666666666666666,-7.8922222222222205,0.033333333333333326
mirror,0.25,8,0.65,6.2188888888888885,6.48285030299538,0.17777777777777778,0.17777777777777778,33.0,1.4,1.6666666666666667,3.146344412825916,0.9391774132844793,90,12.517777777777777,0.1,0.1,4.448511076689053,1.4666666666666666,-6.2988888888888885,0.07777777777777778
mirror,0.25,8,0.8,-1.874444444444445,5.981984305603548,0.14444444444444443,0.14444444444444443,30.122222222222224,1.2777777777777777,2.1333333333333333,2.836491650219118,0.9647814616933256,90,12.517777777777777,0.1,0.1,4.448511076689053,1.4666666666666666,-14.392222222222221,0.044444444444444425
mirror,0.25,10,0.35,8.607777777777777,6.432593780196148,0.15555555555555556,0.15555555555555556,35.1,1.4666666666666666,0.6555555555555556,3.8855765174357697,0.8484563892817943,90,18.20777777777778,0.16666666666666666,0.16666666666666666,4.413431282534759,1.4666666666666666,-9.600000000000001,-0.0111111111111111
mirror,0.25,10,0.5,6.238888888888889,6.850691699759571,0.17777777777777778,0.17777777777777778,32.43333333333333,1.3666666666666667,1.1333333333333333,3.580272979503881,0.900168038473559,90,18.20777777777778,0.16666666666666666,0.16666666666666666,4.413431282534759,1.4666666666666666,-11.96888888888889,0.011111111111111127
mirror,0.25,10,0.65,-2.5599999999999996,6.080577909652651,0.13333333333333333,0.13333333333333333,31.61111111111111,1.4222222222222223,1.5222222222222221,3.184791539285324,0.9420834423411952,90,18.20777777777778,0.16666666666666666,0.16666666666666666,4.413431282534759,1.4666666666666666,-20.767777777777777,-0.033333333333333326
mirror,0.25,10,0.8,-1.648888888888888,6.170731577443637,0.14444444444444443,0.14444444444444443,31.066666666666666,1.2555555555555555,1.8333333333333333,2.990502389698195,0.957499179171429,90,18.20777777777778,0.16666666666666666,0.16666666666666666,4.413431282534759,1.4666666666666666,-19.856666666666666,-0.022222222222222227
mirror,0.25,12,0.35,10.35888888888889,6.274216285609929,0.13333333333333333,0.13333333333333333,35.766666666666666,1.288888888888889,0.5666666666666667,4.033026551259024,0.8557510222093113,90,16.563333333333333,0.12222222222222222,0.12222222222222222,4.3930761929806526,1.4222222222222223,-6.204444444444443,0.011111111111111113
mirror,0.25,12,0.5,13.382222222222223,6.562530984938974,0.18888888888888888,0.18888888888888888,34.022222222222226,1.0888888888888888,1.0888888888888888,3.662624107996031,0.9029810392294689,90,16.563333333333333,0.12222222222222222,0.12222222222222222,4.3930761929806526,1.4222222222222223,-3.1811111111111092,0.06666666666666667
mirror,0.25,12,0.65,12.182222222222224,6.508719317999035,0.18888888888888888,0.18888888888888888,32.82222222222222,0.9888888888888889,1.4333333333333333,3.414504399938295,0.9435618455305638,90,16.563333333333333,0.12222222222222222,0.12222222222222222,4.3930761929806526,1.4222222222222223,-4.3811111111111085,0.06666666666666667
mirror,0.25,12,0.8,11.672222222222222,6.647252072796347,0.2,0.2,32.24444444444445,1.0444444444444445,1.4555555555555555,3.335107486569234,0.946161089581148,90,16.563333333333333,0.12222222222222222,0.12222222222222222,4.3930761929806526,1.4222222222222223,-4.89111111111111,0.07777777777777779
mirror,0.25,15,0.35,21.45777777777778,7.172635695190754,0.2222222222222222,0.2222222222222222,36.93333333333333,1.2333333333333334,0.5333333333333333,3.874422290858556,0.8568248097143886,90,29.565555555555555,0.2222222222222222,0.2111111111111111,4.283741408102297,1.3666666666666667,-8.107777777777777,0.0
mirror,0.25,15,0.5,11.557777777777778,7.242518241699,0.2111111111111111,0.2111111111111111,32.96666666666667,1.1888888888888889,0.9333333333333333,3.4938817842355125,0.9030912677814128,90,29.565555555555555,0.2222222222222222,0.2111111111111111,4.283741408102297,1.3666666666666667,-18.007777777777775,-0.0111111111111111
mirror,0.25,15,0.65,10.723333333333333,7.519697280543363,0.23333333333333334,0.23333333333333334,30.255555555555556,1.0777777777777777,1.1555555555555554,3.1585514176699485,0.933271112879365,90,29.565555555555555,0.2222222222222222,0.2111111111111111,4.283741408102297,1.3666666666666667,-18.842222222222222,0.011111111111111127
mirror,0.25,15,0.8,10.723333333333333,7.519697280543363,0.23333333333333334,0.23333333333333334,30.255555555555556,1.0777777777777777,1.1555555555555554,3.1585514176699485,0.933271112879365,90,29.565555555555555,0.2222222222222222,0.2111111111111111,4.283741408102297,1.3666666666666667,-18.842222222222222,0.011111111111111127
mirror,0.3,0,0.35,26.715555555555557,6.424747897454457,0.2111111111111111,0.17777777777777778,42.044444444444444,1.4555555555555555,0.7777777777777778,4.791238335805092,0.8574690880249045,90,32.768888888888895,0.23333333333333334,0.2222222222222222,5.372385116445384,1.2555555555555555,-6.053333333333338,-0.022222222222222227
mirror,0.3,0,0.5,36.71333333333333,7.004532721865563,0.2777777777777778,0.26666666666666666,40.27777777777778,1.3888888888888888,1.1666666666666667,4.242164695715239,0.9066602729200728,90,32.768888888888895,0.23333333333333334,0.2222222222222222,5.372385116445384,1.2555555555555555,3.9444444444444358,0.04444444444444445
mirror,0.3,0,0.65,42.45888888888889,7.312911451244568,0.3333333333333333,0.32222222222222224,38.08888888888889,1.3555555555555556,1.7555555555555555,3.8347752829419974,0.9390608672335369,90,32.768888888888895,0.23333333333333334,0.2222222222222222,5.372385116445384,1.2555555555555555,9.689999999999998,0.09999999999999998
mirror,0.3,0,0.8,51.91,7.900335183078864,0.43333333333333335,0.4111111111111111,37.91111111111111,1.5,2.922222222222222,3.1211662091408994,0.9644442882185223,90,32.768888888888895,0.23333333333333334,0.2222222222222222,5.372385116445384,1.2555555555555555,19.1411111111111,0.2
mirror,0.3,2,0.35,17.09111111111111,6.076018565565755,0.13333333333333333,0.13333333333333333,39.93333333333333,1.4444444444444444,0.6777777777777778,4.612170570323184,0.8525139754276612,90,17.721111111111114,0.12222222222222222,0.1111111111111111,5.088535712062792,1.3777777777777778,-0.6300000000000026,0.011111111111111113
mirror,0.3,2,0.5,25.184444444444445,6.506997081143519,0.16666666666666666,0.16666666666666666,40.71111111111111,1.2666666666666666,1.1777777777777778,4.154249494826983,0.8982813576871618,90,17.721111111111114,0.12222222222222222,0.1111111111111111,5.088535712062792,1.3777777777777778,7.463333333333331,0.04444444444444444
mirror,0.3,2,0.65,19.310000000000002,6.589785734753638,0.17777777777777778,0.17777777777777778,39.36666666666667,1.511111111111111,1.9666666666666666,3.797025393157771,0.9366707695105523,90,17.721111111111114,0.12222222222222222,0.1111111111111111,5.088535712062792,1.3777777777777778,1.5888888888888886,0.055555555555555566
mirror,0.3,2,0.8,35.218888888888884,7.100607119062919,0.3,0.28888888888888886,39.577777777777776,1.4,3.0,3.09752179191818,0.9673332602514507,90,17.721111111111114,0.12222222222222222,0.1111111111111111,5.088535712062792,1.3777777777777778,17.49777777777777,0.17777777777777776
mirror,0.3,4,0.35,19.11777777777778,5.669097865285685,0.12222222222222222,0.12222222222222222,42.666666666666664,1.3666666666666667,0.6555555555555556,4.844107580330572,0.847047348371399,90,21.14888888888889,0.1111111111111111,0.1111111111111111,5.22012568051501,1.2444444444444445,-2.0311111111111124,0.011111111111111113
mirror,0.3,4,0.5,14.991111111111111,5.476871502900813,0.13333333333333333,0.1111111111111111,41.98888888888889,1.4333333333333333,1.2666666666666666,4.459727991496389,0.8884948628186594,90,21.14888888888889,0.1111111111111111,0.1111111111111111,5.22012568051501,1.2444444444444445,-6.157777777777779,0.022222222222222227
mirror,0.3,4,0.65,16.88888888888889,6.0083600610176955,0.15555555555555556,0.15555555555555556,38.388888888888886,1.288888888888889,2.011111111111111,3.8562950545433496,0.9359389670681869,90,21.14888888888889,0.1111111111111111,0.1111111111111111,5.22012568051501,1.2444444444444445,-4.260000000000002,0.04444444444444445
mirror,0.3,4,0.8,25.192222222222224,6.660585471331953,0.2222222222222222,0.2222222222222222,38.24444444444445,1.2,2.7777777777777777,3.1513267145506996,0.9660807163600653,90,21.14888888888889,0.1111111111111111,0.1111111111111111,5.22012568051501,1.2444444444444445,4.043333333333333,0.1111111111111111
mirror,0.3,6,0.35,1.6077777777777778,4.726654629805061,0.05555555555555555,0.05555555555555555,38.611111111111114,1.5222222222222221,0.7444444444444445,4.6282885180023206,0.8573380461182329,90,5.687777777777778,0.06666666666666667,0.05555555555555555,5.069032038354715,1.5444444444444445,-4.08,-0.011111111111111113
mirror,0.3,6,0.5,3.9722222222222228,4.9523071277017525,0.07777777777777778,0.07777777777777778,38.6,1.4333333333333333,1.2444444444444445,4.188576991723645,0.9045109944297965,90,5.687777777777778,0.06666666666666667,0.05555555555555555,5.069032038354715,1.5444444444444445,-1.715555555555555,0.011111111111111113
mirror,0.3,6,0.65,-0.1455555555555558,5.193368036575457,0.1,0.1,36.355555555555554,1.5222222222222221,1.7666666666666666,3.835955152814991,0.9378498517103314,90,5.687777777777778,0.06666666666666667,0.05555555555555555,5.069032038354715,1.5444444444444445,-5.833333333333334,0.03333333333333334
mirror,0.3,6,0.8,8.695555555555556,6.53486107474329,0.17777777777777778,0.17777777777777778,34.62222222222222,1.3111111111111111,2.4444444444444446,3.2878043367048293,0.9666186817231095,90,5.687777777777778,0.06666666666666667,0.05555555555555555,5.069032038354715,1.5444444444444445,3.007777777777778,0.11111111111111112
mirror,0.3,8,0.35,16.053333333333335,6.298958794723772,0.14444444444444443,0.14444444444444443,40.21111111111111,1.4,0.6666666666666666,4.578855700645027,0.8397132439907733,90,20.894444444444446,0.14444444444444443,0.13333333333333333,5.190195525973326,1.4444444444444444,-4.841111111111111,0.0
mirror,0.3,8,0.5,8.855555555555556,6.287578486488108,0.13333333333333333,0.13333333333333333,37.03333333333333,1.4555555555555555,1.0444444444444445,4.135057135773665,0.890499183882255,90,20.894444444444446,0.14444444444444443,0.13333333333333333,5.190195525973326,1.4444444444444444,-12.03888888888889,-0.0111111111111111
mirror,0.3,8,0.65,5.566666666666666,6.484346656414146,0.14444444444444443,0.14444444444444443,34.06666666666667,1.3444444444444446,1.6,3.7164116218535095,0.936158799519218,90,20.894444444444446,0.14444444444444443,0.13333333333333333,5.190195525973326,1.4444444444444444,-15.32777777777778,0.0
mirror,0.3,8,0.8,1.691111111111111,6.43649660145063,0.15555555555555556,0.15555555555555556,30.744444444444444,1.2555555555555555,2.2555555555555555,3.062354143175674,0.9633312078984847,90,20.894444444444446,0.14444444444444443,0.13333333333333333,5.190195525973326,1.4444444444444444,-19.203333333333333,0.011111111111111127
mirror,0.3,10,0.35,17.385555555555555,6.753602185107176,0.17777777777777778,0.16666666666666666,37.25555555555555,1.3,0.6,4.632683611322394,0.8387594910041891,90,24.738888888888887,0.17777777777777778,0.16666666666666666,5.117818578593214,1.3111111111111111,-7.353333333333332,0.0
mirror,0.3,10,0.5,9.204444444444444,6.592281627513891,0.15555555555555556,0.15555555555555556,34.24444444444445,1.2555555555555555,1.1333333333333333,4.172386102925741,0.8909349885465646,90,24.738888888888887,0.17777777777777778,0.16666666666666666,5.117818578593214,1.3111111111111111,-15.534444444444443,-0.022222222222222227
mirror,0.3,10,0.65,3.5211111111111104,6.675658448158169,0.16666666666666666,0.16666666666666666,31.31111111111111,1.2666666666666666,1.5333333333333334,3.7356739142186735,0.9389370255842937,90,24.738888888888887,0.17777777777777778,0.16666666666666666,5.117818578593214,1.3111111111111111,-21.217777777777776,-0.011111111111111127
mirror,0.3,10,0.8,-5.821111111111111,6.152758786532634,0.13333333333333333,0.13333333333333333,29.633333333333333,1.288888888888889,2.0555555555555554,3.1776650683701697,0.9622519286689035,90,24.738888888888887,0.17777777777777778,0.16666666666666666,5.117818578593214,1.3111111111111111,-30.56,-0.04444444444444445
mirror,0.3,12,0.35,10.352222222222222,6.351787863123405,0.14444444444444443,0.14444444444444443,36.56666666666667,1.3333333333333333,0.6555555555555556,4.135009273495773,0.8484720460937034,90,22.628888888888888,0.14444444444444443,0.14444444444444443,4.743823361180874,1.3333333333333333,-12.276666666666666,0.0
mirror,0.3,12,0.5,5.323333333333333,5.924259789832668,0.13333333333333333,0.12222222222222222,35.21111111111111,1.211111111111111,1.0555555555555556,3.9683694195313732,0.8928528347481818,90,22.628888888888888,0.14444444444444443,0.14444444444444443,4.743823361180874,1.3333333333333333,-17.305555555555554,-0.0111111111111111
mirror,0.3,12,0.65,-4.231111111111111,5.802176535183097,0.12222222222222222,0.12222222222222222,31.655555555555555,1.2555555555555555,1.5777777777777777,3.4463340924605195,0.9378125351921354,90,22.628888888888888,0.14444444444444443,0.14444444444444443,4.743823361180874,1.3333333333333333,-26.86,-0.022222222222222213
mirror,0.3,12,0.8,-5.433333333333334,5.80058888912791,0.12222222222222222,0.12222222222222222,29.844444444444445,1.1777777777777778,1.6444444444444444,3.3626343937200067,0.9469653550011989,90,22.628888888888888,0.14444444444444443,0.14444444444444443,4.743823361180874,1.3333333333333333,-28.06222222222222,-0.022222222222222213
mirror,0.3,15,0.35,4.013333333333334,5.825040750957208,0.1111111111111111,0.1111111111111111,35.111111111111114,1.2666666666666666,0.6,4.765851108133397,0.8310005396153098,90,14.85,0.1111111111111111,0.1111111111111111,5.318347324675847,1.4222222222222223,-10.836666666666666,0.0
mirror,0.3,15,0.5,-9.577222222222222,5.145092516606372,0.06666666666666667,0.06666666666666667,32.25555555555555,1.2222222222222223,1.1,4.092471177892453,0.8899054734147067,90,14.85,0.1111111111111111,0.1111111111111111,5.318347324675847,1.4222222222222223,-24.42722222222222,-0.04444444444444444
mirror,0.3,15,0.65,-11.962777777777779,4.95086838125735,0.06666666666666667,0.06666666666666667,31.055555555555557,1.1333333333333333,1.4111111111111112,3.723923825434578,0.928374204097,90,14.85,0.1111111111111111,0.1111111111111111,5.318347324675847,1.4222222222222223,-26.81277777777778,-0.04444444444444444
mirror,0.3,15,0.8,-11.962777777777779,4.95086838125735,0.06666666666666667,0.06666666666666667,31.055555555555557,1.1333333333333333,1.4111111111111112,3.723923825434578,0.928374204097,90,14.85,0.1111111111111111,0.1111111111111111,5.318347324675847,1.4222222222222223,-26.81277777777778,-0.04444444444444444
